Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
664,Mouctar Diakhaby\d2110326,fr FRA,DF,Lyon,fr Ligue 1,20,1996,8.1,2,0,0,8,9,0,0,10,3,0,0,0,76,7,4,63.6,Matches
665,Abdou Diallo\fc62f087,sn SEN,DF,Mainz 05,de Bundesliga,21,1996,26.8,5,0,0,57,10,5,20,25,42,0,1,0,310,74,28,72.5,Matches
666,Abdoulaye Diallo\26383ea5,sn SEN,GK,Rennes,fr Ligue 1,25,1992,3.0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,,Matches
667,Habib Diallo\6605d143,sn SEN,FW,Metz,fr Ligue 1,22,1995,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
668,Mustapha Diallo\6c6ecdd4,sn SEN,MF,Guingamp,fr Ligue 1,31,1986,15.4,7,0,0,49,39,5,2,26,29,0,2,0,181,31,15,67.4,Matches
669,Mohamed Diamé\b7d082af,sn SEN,MF,Newcastle Utd,eng Premier League,30,1987,22.7,3,0,0,52,19,0,5,48,67,0,0,0,226,64,63,50.4,Matches
670,Lassana Diarra\79584585,fr FRA,MF,Paris S-G,fr Ligue 1,32,1985,6.7,4,0,0,23,5,0,2,8,6,0,0,0,55,4,5,44.4,Matches
671,Amadou Diawara\bf309d24,gn GUI,MF,Napoli,it Serie A,20,1997,7.3,1,0,0,12,7,0,4,8,13,0,0,0,97,2,4,33.3,Matches
672,Brahim Díaz\407feb71,es ESP,FWMF,Manchester City,eng Premier League,17,1999,0.6,0,0,0,1,3,0,1,1,1,0,0,0,9,0,4,0.0,Matches
673,Bakaye Dibassy\247accfd,ml MLI,DF,Amiens,fr Ligue 1,27,1989,30.9,4,0,0,35,22,4,28,54,38,0,1,0,317,25,19,56.8,Matches
674,Daniel Didavi\d3096421,de GER,MFFW,Wolfsburg,de Bundesliga,27,1990,24.9,4,0,0,40,53,7,41,6,15,1,0,0,147,12,33,26.7,Matches
675,Thomas Didillon\a3d524cb,fr FRA,GK,Metz,fr Ligue 1,21,1995,9.0,0,0,0,0,2,0,0,0,0,0,0,0,47,0,0,,Matches
676,Étienne Didot\d2aa8ac0,fr FRA,MF,Guingamp,fr Ligue 1,34,1983,18.0,4,0,0,28,18,1,17,22,26,0,0,0,240,6,9,40.0,Matches
677,Adrián Diéguez\70438d35,es ESP,DF,Alavés,es La Liga,21,1996,4.8,5,0,0,18,2,0,1,9,5,0,1,0,41,0,3,0.0,Matches
678,Dennis Diekmeier\6873f3bc,de GER,DF,Hamburger SV,de Bundesliga,27,1989,20.8,4,0,0,22,32,5,54,10,22,0,1,0,178,22,14,61.1,Matches
679,Eric Dier\ac861941,eng ENG,MFDF,Tottenham,eng Premier League,23,1994,31.4,4,0,0,27,15,1,16,53,42,0,0,0,328,97,73,57.1,Matches
680,Lucas Digne\1b84dbe1,fr FRA,DF,Barcelona,es La Liga,24,1993,7.8,2,0,0,15,10,2,16,13,11,0,1,0,82,6,6,50.0,Matches
681,Virgil van Dijk\e06683ca,nl NED,DF,Southampton,eng Premier League,26,1991,11.0,0,0,0,7,11,0,2,21,6,0,1,0,103,69,26,72.6,Matches
682,Virgil van Dijk\e06683ca,nl NED,DF,Liverpool,eng Premier League,26,1991,14.0,1,0,0,8,14,0,1,22,10,0,1,0,160,95,23,80.5,Matches
683,Landry Dimata\b5f63410,be BEL,FWMF,Wolfsburg,de Bundesliga,19,1997,10.0,1,1,1,26,41,1,6,0,7,1,0,0,40,15,41,26.8,Matches
684,Tristan Dingomé\92b56413,cm CMR,MF,Troyes,fr Ligue 1,26,1991,13.0,4,0,0,16,9,1,14,14,17,0,0,0,127,2,5,28.6,Matches
685,Ismaël Diomandé\10650926,ci CIV,DFMF,Caen,fr Ligue 1,24,1992,7.9,1,1,0,7,3,0,2,11,6,0,1,0,55,2,3,40.0,Matches
686,Lois Diony\4be0b467,fr FRA,FW,Saint-Étienne,fr Ligue 1,24,1992,10.4,0,0,0,10,18,6,10,1,2,3,0,0,33,5,15,25.0,Matches
687,Issa Diop\a712ca2b,fr FRA,DF,Toulouse,fr Ligue 1,20,1997,34.0,8,0,0,32,21,1,3,66,29,0,0,1,332,17,10,63.0,Matches
688,Papakouli Diop\7329018e,sn SEN,MF,Espanyol,es La Liga,31,1986,2.9,2,0,0,13,5,0,0,5,3,0,0,0,34,2,1,66.7,Matches
689,Papakouli Diop\7329018e,sn SEN,MF,Eibar,es La Liga,31,1986,10.4,5,0,0,33,23,0,5,9,14,0,0,0,156,11,23,32.4,Matches
690,Assane Dioussé\7f622eef,sn SEN,MF,Saint-Étienne,fr Ligue 1,19,1997,14.9,4,0,0,29,18,3,5,19,21,0,0,0,164,3,3,50.0,Matches
691,Djené\a4971d84,tg TOG,DF,Getafe,es La Liga,25,1991,36.0,9,0,0,55,27,1,9,61,53,1,1,0,513,39,31,55.7,Matches
692,Koffi Djidji\933d3b51,ci CIV,DF,Nantes,fr Ligue 1,24,1992,26.8,2,0,0,22,7,0,18,32,23,0,0,0,258,22,10,68.8,Matches
693,Alexander Djiku\43e7a164,gh GHA,DF,Caen,fr Ligue 1,22,1994,28.0,10,0,0,42,37,0,5,67,36,0,0,0,394,24,17,58.5,Matches
694,Papy Djilobodji\083525e5,sn SEN,DF,Dijon,fr Ligue 1,28,1988,30.0,4,1,0,27,30,0,6,60,25,0,2,0,389,23,15,60.5,Matches
695,Berat Djimsiti\6eee05f1,al ALB,DF,Benevento,it Serie A,24,1993,30.0,2,0,0,27,25,0,2,32,19,0,3,0,291,58,34,63.0,Matches
696,Marko Dmitrović\ac295d9e,rs SRB,GK,Eibar,es La Liga,25,1992,36.0,1,0,0,0,5,0,0,0,0,0,0,0,192,0,0,,Matches
697,Keagan Dolly\ccb1c3af,za RSA,FWMF,Montpellier,fr Ligue 1,24,1993,9.8,1,0,0,3,3,2,31,4,8,0,0,0,59,2,2,50.0,Matches
698,Jaume Doménech\c9cb972b,es ESP,GK,Valencia,es La Liga,26,1990,5.0,2,0,0,0,1,0,0,0,0,0,0,0,26,0,0,,Matches
699,Jean-Luc Dompé\9ffdf29a,fr FRA,MF,Amiens,fr Ligue 1,21,1995,0.3,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,,Matches
700,Giulio Donati\22051fbe,it ITA,DFMF,Mainz 05,de Bundesliga,27,1990,25.4,3,2,1,23,48,0,62,32,30,0,1,0,234,19,23,45.2,Matches
701,Ji Dong-won\7d841904,kr KOR,FWMF,Augsburg,de Bundesliga,26,1991,0.2,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0.0,Matches
702,Anastasios Donis\0f26fd24,gr GRE,FWMF,Stuttgart,de Bundesliga,20,1996,10.5,1,0,0,17,16,3,37,5,17,0,0,0,54,8,14,36.4,Matches
703,Gianluigi Donnarumma\08f5afaa,it ITA,GK,Milan,it Serie A,18,1999,38.0,2,0,0,0,2,0,0,0,0,0,0,1,172,0,0,,Matches
704,Godfred Donsah\384dd218,gh GHA,MF,Bologna,it Serie A,21,1996,19.9,3,0,0,22,20,3,3,14,22,0,0,0,196,18,31,36.7,Matches
705,Dória\d28b4a9d,br BRA,DF,Marseille,fr Ligue 1,22,1994,0.9,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,,Matches
706,Niklas Dorsch\7f73bdf4,de GER,MF,Bayern Munich,de Bundesliga,19,1998,1.0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,1,0.0,Matches
707,Gabriel Dos Santos\67ac5bb8,br BRA,FW,Troyes,fr Ligue 1,19,1997,0.9,1,0,0,1,1,0,0,0,1,0,0,0,9,0,1,0.0,Matches
708,Mauro dos Santos\ec699fdd,ar ARG,DF,Leganés,es La Liga,28,1989,10.9,3,0,0,12,3,2,2,9,13,0,0,0,113,8,5,61.5,Matches
709,Mathieu Dossevi\6421dd73,tg TOG,FWMF,Metz,fr Ligue 1,29,1988,27.9,2,0,0,29,42,5,159,33,23,0,0,0,163,5,5,50.0,Matches
710,Abdoulaye Doucouré\02b29014,fr FRA,MF,Watford,eng Premier League,24,1993,36.9,10,0,0,57,34,2,24,67,57,0,1,0,554,64,61,51.2,Matches
711,Cheick Doukouré\e208bcc8,ci CIV,MF,Levante,es La Liga,24,1992,11.4,4,0,0,41,11,0,2,12,18,0,0,0,102,8,8,50.0,Matches
712,Mohamed Dräger\8954fddc,tn TUN,MFFW,Freiburg,de Bundesliga,21,1996,0.6,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,,Matches
713,Aleksandar Dragović\6fd8a334,at AUT,DF,Leicester City,eng Premier League,26,1991,8.5,2,0,0,7,3,0,1,18,3,0,0,0,82,17,10,63.0,Matches
714,Aleksandar Dragović\6fd8a334,at AUT,DF,Leverkusen,de Bundesliga,26,1991,0.5,0,0,0,1,2,0,0,0,0,0,0,0,6,0,0,,Matches
715,Bartłomiej Drągowski\085e71a7,pl POL,GK,Fiorentina,it Serie A,19,1997,2.4,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,,Matches
716,Boukary Dramé\a5cd894b,sn SEN,DFMF,SPAL,it Serie A,32,1985,1.1,0,0,0,0,1,0,2,0,2,0,0,0,15,1,1,50.0,Matches
717,Julian Draxler\1a992676,de GER,MFFW,Paris S-G,fr Ligue 1,23,1993,18.9,1,0,0,16,10,2,24,27,10,0,0,0,112,3,2,60.0,Matches
718,Danny Drinkwater\2649ff32,eng ENG,MF,Chelsea,eng Premier League,27,1990,5.9,0,0,0,13,4,0,5,10,10,0,0,0,54,4,2,66.7,Matches
719,Josip Drmić\15ea94de,ch SUI,FW,M'Gladbach,de Bundesliga,24,1992,5.2,1,0,0,4,8,4,2,2,0,0,0,0,30,21,19,52.5,Matches
720,Rick van Drongelen\f0797d57,nl NED,DF,Hamburger SV,de Bundesliga,18,1998,16.0,4,0,0,10,5,0,3,13,20,0,0,1,201,32,30,51.6,Matches
721,Óscar Duarte\aa0ac32d,cr CRC,DF,Espanyol,es La Liga,28,1989,11.0,1,0,0,10,6,0,0,7,6,0,0,0,133,21,8,72.4,Matches
722,Rubén Duarte\1fe0492d,es ESP,DF,Alavés,es La Liga,21,1995,23.8,9,1,1,59,33,1,36,30,29,0,2,0,283,22,15,59.5,Matches
723,Leo Dubois\ff0ab48c,fr FRA,DF,Nantes,fr Ligue 1,22,1994,33.6,6,0,0,26,27,2,156,47,24,1,1,0,342,18,11,62.1,Matches
724,Martin Dúbravka\3a949a25,sk SVK,GK,Newcastle Utd,eng Premier League,28,1989,12.0,0,0,0,0,2,0,0,0,0,0,0,0,47,0,0,,Matches
725,Ondrej Duda\79ca3e23,sk SVK,MF,Hertha BSC,de Bundesliga,22,1994,8.3,3,0,0,26,23,1,5,6,11,0,0,0,79,11,24,31.4,Matches
726,Shane Duffy\7314bba4,ie IRL,DF,Brighton,eng Premier League,25,1992,36.6,8,0,0,37,24,7,5,54,25,1,1,0,339,232,80,74.4,Matches
727,Paul Dummett\3fe6bd8c,wls WAL,DF,Newcastle Utd,eng Premier League,25,1991,17.8,1,0,0,10,10,0,18,31,18,0,1,0,155,60,36,62.5,Matches
728,Alfred Duncan\528492ea,gh GHA,MF,Sassuolo,it Serie A,24,1993,21.6,4,0,0,47,18,4,38,18,31,0,0,0,194,20,21,48.8,Matches
729,Lewis Dunk\282f75f3,eng ENG,DF,Brighton,eng Premier League,25,1991,38.0,7,0,0,40,16,1,7,94,45,0,0,4,410,139,73,65.6,Matches
730,Maxime Dupé\0e12089d,fr FRA,GK,Nantes,fr Ligue 1,24,1993,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
731,Jimmy Durmaz\f09a8b75,se SWE,MFFW,Toulouse,fr Ligue 1,28,1989,11.4,5,0,0,22,13,0,32,13,6,1,0,0,94,3,10,23.1,Matches
732,Riza Durmisi\e5cd9da6,dk DEN,DFMF,Betis,es La Liga,23,1994,23.1,4,0,0,16,12,2,52,13,17,0,0,0,158,3,9,25.0,Matches
733,Hugo Duro\37e103f8,es ESP,FW,Getafe,es La Liga,17,1999,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
734,Noë Dussenne\8b9b8e43,be BEL,DF,Crotone,it Serie A,25,1992,0.9,1,0,0,4,0,0,0,1,0,0,0,0,7,0,2,0.0,Matches
735,Paulo Dybala\e0921a4f,ar ARG,MFFW,Juventus,it Serie A,23,1993,26.1,0,0,0,17,82,2,41,13,16,1,0,0,149,2,9,18.2,Matches
736,Nathan Dyer\6dfd5af0,eng ENG,MFFW,Swansea City,eng Premier League,29,1987,14.5,2,0,0,17,29,1,27,15,11,0,0,0,115,7,46,13.2,Matches
737,Edin Džeko\3bb7f478,ba BIH,FW,Roma,it Serie A,31,1986,33.5,6,0,0,40,34,19,19,2,10,1,0,0,134,88,57,60.7,Matches
738,Blerim Džemaili\756959aa,ch SUI,MF,Bologna,it Serie A,31,1986,13.3,4,0,0,14,21,1,3,4,19,0,0,0,86,7,6,53.8,Matches
739,Félix Eboa Eboa\167d5018,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,16.9,2,0,0,18,8,0,11,34,8,0,1,0,216,31,12,72.1,Matches
740,Éder\5a325298,it ITA,FWMF,Inter,it Serie A,30,1986,8.9,4,0,0,26,20,8,15,5,4,1,0,0,56,8,16,33.3,Matches
741,Simone Edera\8697c095,it ITA,FW,Torino,it Serie A,20,1997,3.6,0,0,0,15,6,1,0,3,5,0,0,0,19,2,1,66.7,Matches
742,Ederson\3bb7b8b4,br BRA,GK,Manchester City,eng Premier League,23,1993,35.5,1,0,0,0,6,0,0,0,0,0,0,0,179,0,0,,Matches
743,Tom Edwards\1b780599,eng ENG,DF,Stoke City,eng Premier League,18,1999,5.3,0,0,0,4,3,0,14,7,10,0,0,0,46,9,8,52.9,Matches
744,Mandela Egbo\5603d397,eng ENG,MF,M'Gladbach,de Bundesliga,19,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,Matches
745,Johannes Eggestein\d571df78,de GER,FWMF,Werder Bremen,de Bundesliga,19,1998,1.1,0,0,0,0,3,1,1,1,0,0,0,0,8,2,5,28.6,Matches
746,Maximilian Eggestein\beb882a8,de GER,MF,Werder Bremen,de Bundesliga,20,1996,29.9,3,0,0,52,47,2,20,21,38,0,0,0,302,60,50,54.5,Matches
747,Albin Ekdal\f503ea63,se SWE,MF,Hamburger SV,de Bundesliga,28,1989,12.3,3,0,0,17,34,2,2,13,25,0,0,0,186,27,29,48.2,Matches
748,Josip Elez\eafac393,hr CRO,DF,Hannover 96,de Bundesliga,23,1994,8.6,1,0,0,7,3,0,3,9,14,0,0,0,82,18,15,54.5,Matches
749,Rob Elliot\b1b25949,ie IRL,GK,Newcastle Utd,eng Premier League,31,1986,16.0,0,0,0,0,2,0,0,1,0,0,0,0,73,0,0,,Matches
750,Mohamed Elneny\47a34c4f,eg EGY,MF,Arsenal,eng Premier League,25,1992,9.6,3,1,0,6,7,1,3,11,6,0,0,0,104,10,9,52.6,Matches
751,Aritz Elustondo\f7dc2ae5,es ESP,DF,Real Sociedad,es La Liga,23,1994,17.7,1,0,0,20,12,3,8,21,8,0,0,0,195,22,13,62.9,Matches
752,Nico Elvedi\48035304,ch SUI,DF,M'Gladbach,de Bundesliga,20,1996,32.4,6,0,0,21,32,1,25,30,30,1,0,0,335,78,48,61.9,Matches
753,Rodrigo Ely\fd47b4f2,br BRA,DF,Alavés,es La Liga,23,1993,29.9,11,1,1,26,20,2,1,28,14,0,3,0,331,73,24,75.3,Matches
754,Breel Embolo\0b4f388a,ch SUI,FWMF,Schalke 04,de Bundesliga,20,1997,10.2,4,0,0,43,34,11,6,3,14,2,0,0,58,10,38,20.8,Matches
755,Youssef En-Nesyri\04e17fd5,ma MAR,FWMF,Málaga,es La Liga,20,1997,17.7,2,1,1,32,38,15,14,5,11,0,0,0,81,41,64,39.0,Matches
756,Sergi Enrich\bb4b1242,es ESP,FW,Eibar,es La Liga,27,1990,14.8,2,0,0,18,30,21,7,5,8,2,0,1,51,36,55,39.6,Matches
757,Javier Eraso\aec0fb6f,es ESP,MFFW,Leganés,es La Liga,27,1990,28.1,4,0,0,41,27,6,32,20,14,0,0,0,211,8,29,21.6,Matches
758,Christian Eriksen\980522ec,dk DEN,MFFW,Tottenham,eng Premier League,25,1992,35.8,0,0,0,17,27,1,107,36,37,0,0,0,355,25,42,37.3,Matches
759,Gonzalo Escalante\3f79a1c8,ar ARG,MF,Eibar,es La Liga,24,1993,17.4,3,0,0,26,21,0,11,24,29,0,0,0,231,30,23,56.6,Matches
760,Sergio Escudero\b0616e3d,es ESP,DF,Sevilla,es La Liga,27,1989,25.9,10,0,0,42,44,1,44,44,36,0,0,0,301,35,27,56.5,Matches
761,Bernardo Espinosa\4242011c,co COL,DF,Girona,es La Liga,28,1989,31.9,7,0,0,47,18,3,6,35,22,0,1,0,356,70,21,76.9,Matches
762,Michael Esser\83e0eeb4,de GER,GK,Hannover 96,de Bundesliga,29,1987,3.0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,,Matches
763,Alexander Esswein\b48215cd,de GER,FWMF,Hertha BSC,de Bundesliga,27,1990,6.9,0,0,0,16,12,7,13,7,10,0,0,0,45,6,8,42.9,Matches
764,Oghenekaro Etebo\b579e83d,ng NGA,MF,Las Palmas,es La Liga,21,1995,13.5,3,0,0,23,52,1,2,19,13,0,0,0,125,11,6,64.7,Matches
765,Beñat Etxebarria\b037bd4f,es ESP,MF,Athletic Club,es La Liga,30,1987,12.4,3,0,0,22,22,0,24,22,15,0,0,0,129,2,5,28.6,Matches
766,Xabier Etxeita\4a895384,es ESP,DF,Athletic Club,es La Liga,29,1987,4.2,2,0,0,10,2,0,1,4,2,0,0,0,35,2,3,40.0,Matches
767,Jonny Evans\f8fcd2a5,nir NIR,DF,West Brom,eng Premier League,29,1988,25.2,7,0,0,30,27,0,7,65,19,0,0,1,274,68,41,62.4,Matches
768,Franck Evina\44e471ca,cm CMR,FW,Bayern Munich,de Bundesliga,17,2000,1.2,0,0,0,1,1,0,4,0,2,0,0,0,6,3,1,75.0,Matches
769,Patrice Evra\51a3caf1,fr FRA,DF,Marseille,fr Ligue 1,36,1981,3.9,2,0,0,5,2,3,3,6,3,0,0,0,42,5,2,71.4,Matches
770,Patrice Evra\51a3caf1,fr FRA,DF,West Ham,eng Premier League,36,1981,2.5,0,0,0,1,1,1,0,6,4,0,0,0,25,6,8,42.9,Matches
771,Edu Expósito\283c7121,es ESP,MFFW,La Coruña,es La Liga,20,1996,1.1,1,0,0,2,1,0,0,0,0,0,0,0,9,0,1,0.0,Matches
772,Erik Expósito\07d67579,es ESP,FW,Las Palmas,es La Liga,21,1996,5.2,0,0,0,7,5,2,3,2,0,0,0,0,14,14,10,58.3,Matches
773,Valentin Eysseric\ae82fa48,fr FRA,MFFW,Nice,fr Ligue 1,25,1992,1.0,0,0,0,1,0,1,4,6,0,0,0,0,1,0,1,0.0,Matches
774,Valentin Eysseric\ae82fa48,fr FRA,FWMF,Fiorentina,it Serie A,25,1992,7.8,2,0,0,17,15,1,14,7,13,0,0,0,75,8,15,34.8,Matches
775,Imoh Ezekiel\9243fea6,ng NGA,FWMF,Las Palmas,es La Liga,23,1993,5.2,0,0,0,6,8,2,10,1,6,0,0,0,19,0,5,0.0,Matches
776,Marco Fabián\e665a2db,mx MEX,FWMF,Eint Frankfurt,de Bundesliga,28,1989,4.7,0,0,0,8,9,2,2,1,4,0,0,0,36,6,15,28.6,Matches
777,Łukasz Fabiański\9328b835,pl POL,GK,Swansea City,eng Premier League,32,1985,38.0,0,0,0,1,4,0,0,0,0,0,0,0,172,0,1,0.0,Matches
778,Fabinho\7f3b388c,br BRA,MF,Monaco,fr Ligue 1,23,1993,34.0,8,0,0,60,69,1,9,39,61,1,0,0,476,28,18,60.9,Matches
779,Cesc Fàbregas\33508c78,es ESP,MF,Chelsea,eng Premier League,30,1987,25.6,5,2,1,28,31,5,59,27,49,0,0,0,271,21,25,45.7,Matches
780,Ralf Fährmann\1e43fad8,de GER,GK,Schalke 04,de Bundesliga,28,1988,33.5,1,0,0,0,10,0,0,0,1,0,0,0,119,0,1,0.0,Matches
781,Fayçal Fajr\79135368,ma MAR,MFFW,Getafe,es La Liga,28,1988,26.5,7,0,0,65,40,1,68,22,41,0,0,0,300,20,17,54.1,Matches
782,Radamel Falcao\66116290,co COL,FW,Monaco,fr Ligue 1,31,1986,23.6,1,0,0,38,52,10,7,13,7,0,0,1,85,15,23,39.5,Matches
783,Diego Falcinelli\a39b9ef6,it ITA,FWMF,Fiorentina,it Serie A,26,1991,4.9,0,0,0,13,19,1,4,1,2,0,0,0,16,7,26,21.2,Matches
784,Diego Falcinelli\a39b9ef6,it ITA,FW,Sassuolo,it Serie A,26,1991,14.6,2,0,0,29,55,10,10,1,5,0,0,0,51,34,48,41.5,Matches
785,Simon Falette\b82880c6,gn GUI,DF,Eint Frankfurt,de Bundesliga,25,1992,24.6,10,1,0,38,26,0,9,42,28,0,0,0,313,62,31,66.7,Matches
786,Simon Falette\b82880c6,gn GUI,DF,Metz,fr Ligue 1,25,1992,1.0,0,0,0,1,0,0,0,3,0,0,0,0,11,0,0,,Matches
787,Cesar Falletti\00823e9a,uy URU,FWMF,Bologna,it Serie A,24,1992,3.6,1,0,0,6,10,0,7,0,8,0,0,0,41,1,5,16.7,Matches
788,Iago Falque\440c84ed,es ESP,FW,Torino,it Serie A,27,1990,31.3,2,0,0,29,41,10,82,17,25,0,0,0,205,15,40,27.3,Matches
789,Paolo Faragò\9085dd7c,it ITA,DFMF,Cagliari,it Serie A,24,1993,27.3,2,0,0,54,62,4,91,15,69,1,2,0,305,68,45,60.2,Matches
790,Imad Faraj\b396a0b1,ma MAR,DFMF,Lille,fr Ligue 1,18,1999,1.8,0,0,0,1,3,1,5,2,4,0,0,0,13,0,0,,Matches
791,Davide Faraoni\aae9d04a,it ITA,DF,Crotone,it Serie A,25,1991,19.5,3,0,0,21,24,0,30,27,35,0,0,0,258,20,20,50.0,Matches
792,Mohamed Fares\b7a5bc86,dz ALG,DFMF,Hellas Verona,it Serie A,21,1996,28.9,12,0,0,72,24,0,57,28,33,0,1,1,238,47,49,49.0,Matches
793,Diego Farias\157d29b6,br BRA,FWMF,Cagliari,it Serie A,27,1990,17.9,4,0,0,29,26,17,26,9,10,0,0,0,126,11,21,34.4,Matches
794,Federico Fazio\4e358a2d,ar ARG,DF,Roma,it Serie A,30,1987,32.5,6,0,0,31,24,0,6,23,28,0,0,0,511,141,25,84.9,Matches
795,Zouhair Feddal\89151b16,ma MAR,DF,Betis,es La Liga,28,1989,14.0,7,0,0,24,16,1,3,29,10,0,0,1,163,22,10,68.8,Matches
796,Nabil Fekir\bece776f,fr FRA,MFFW,Lyon,fr Ligue 1,24,1993,27.5,8,0,0,72,109,17,60,11,34,1,0,0,169,8,12,40.0,Matches
797,Felipe\de164de6,br BRA,DF,Hannover 96,de Bundesliga,30,1987,5.1,0,0,0,10,10,0,1,7,4,0,0,0,72,8,3,72.7,Matches
798,Luiz Felipe\15d0c248,br BRA,DF,Lazio,it Serie A,20,1997,13.0,6,0,0,22,9,0,2,18,23,0,2,0,129,12,9,57.1,Matches
799,Ohis Felix Uduokhai\677da306,de GER,DF,Wolfsburg,de Bundesliga,19,1997,17.3,2,1,1,20,12,1,1,18,18,0,0,0,188,30,19,61.2,Matches
800,Marouane Fellaini\87575fd9,be BEL,MF,Manchester Utd,eng Premier League,29,1987,7.6,1,0,0,16,12,3,2,14,9,0,0,0,67,39,26,60.0,Matches
801,Kiko Femenía\e5d01ecf,es ESP,DFFW,Watford,eng Premier League,26,1991,19.0,2,0,0,12,26,2,50,48,19,0,0,0,156,12,21,36.4,Matches
802,Leroy Fer\3cefa66a,nl NED,MF,Swansea City,eng Premier League,27,1990,15.5,5,0,0,34,31,1,5,17,31,0,0,0,121,40,26,60.6,Matches
803,Julien Féret\ac62861c,fr FRA,MF,Caen,fr Ligue 1,35,1982,34.0,3,0,0,22,34,1,52,54,25,1,1,0,458,42,25,62.7,Matches
804,Edimilson Fernandes\3bb625ac,ch SUI,MFFW,West Ham,eng Premier League,21,1996,9.4,1,0,0,5,11,0,6,18,10,0,0,0,73,8,14,36.4,Matches
805,Gelson Fernandes\8e58987d,ch SUI,MF,Eint Frankfurt,de Bundesliga,30,1986,11.5,4,0,0,39,2,0,1,9,31,0,0,0,129,7,13,35.0,Matches
806,Andrés Fernández\307fcd26,es ESP,GK,Villarreal,es La Liga,30,1986,2.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,Matches
807,Augusto Fernández\78c40e94,ar ARG,MFFW,Atlético Madrid,es La Liga,31,1986,1.2,1,0,0,2,1,0,0,1,1,0,0,0,17,2,1,66.7,Matches
808,Brian Fernández\857e2586,ar ARG,FW,Metz,fr Ligue 1,22,1994,1.4,0,0,0,0,5,6,1,0,0,0,0,0,5,0,1,0.0,Matches
809,Carlos Fernández\e08647d6,es ESP,FW,Sevilla,es La Liga,21,1996,1.5,0,0,0,5,2,0,1,0,1,0,0,0,7,0,1,0.0,Matches
810,Enzo Fernández\4cafb146,es ESP,MF,Alavés,es La Liga,22,1995,0.8,0,0,0,0,0,1,0,0,2,0,0,0,6,0,3,0.0,Matches
811,Federico Fernández\f25b010f,ar ARG,DF,Swansea City,eng Premier League,28,1989,29.7,5,0,0,31,19,2,3,38,20,0,2,1,270,90,63,58.8,Matches
812,Raúl Fernández\6fb59070,es ESP,GK,Levante,es La Liga,29,1988,11.0,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,,Matches
813,Fernandinho\101da2b5,br BRA,MF,Manchester City,eng Premier League,32,1985,32.0,7,0,0,52,38,0,10,60,49,0,0,0,377,98,77,56.0,Matches
814,Alex Ferrari\d0dbca9f,it ITA,DF,Hellas Verona,it Serie A,23,1994,23.7,5,0,0,26,29,0,10,30,53,0,0,0,225,48,30,61.5,Matches
815,Jordan Ferri\375622c5,fr FRA,MF,Lyon,fr Ligue 1,25,1992,7.1,4,0,0,16,9,0,3,9,13,0,0,0,73,1,4,20.0,Matches
816,Sam Field\bd8a7d05,eng ENG,MF,West Brom,eng Premier League,19,1998,6.0,3,0,0,16,7,0,3,11,11,0,0,0,56,15,16,48.4,Matches
817,Afonso Figueiredo\f51edbf3,pt POR,DFFW,Rennes,fr Ligue 1,24,1993,2.5,1,0,0,3,6,0,3,2,1,0,0,0,26,1,1,50.0,Matches
818,Gian Filippo Felicioli\ff219f73,it ITA,FWDF,Hellas Verona,it Serie A,19,1997,3.1,1,0,0,4,5,2,4,5,5,0,0,0,25,0,0,,Matches
819,Alfreð Finnbogason\f9e7c4ac,is ISL,FW,Augsburg,de Bundesliga,28,1989,20.2,2,0,0,34,19,12,12,12,9,1,0,0,83,16,53,23.2,Matches
820,Roberto Firmino\4c370d81,br BRA,FW,Liverpool,eng Premier League,25,1991,30.7,1,0,0,59,24,14,48,25,48,1,0,0,192,50,133,27.3,Matches
821,Junior Firpo\24f59bb2,es ESP,DFMF,Betis,es La Liga,20,1996,13.2,4,0,0,20,21,0,15,15,7,0,0,0,107,9,14,39.1,Matches
822,Viktor Fischer\b5920350,dk DEN,FWMF,Mainz 05,de Bundesliga,23,1994,3.7,1,0,0,3,2,3,3,1,3,0,0,0,20,1,7,12.5,Matches
823,Mathieu Flamini\148d4105,fr FRA,MF,Getafe,es La Liga,33,1984,5.3,2,1,1,12,1,0,4,6,5,0,0,0,62,8,4,66.7,Matches
