Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att,Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
108,Michael McGovern\51a19d04,nir NIR,GK,Norwich City,eng Premier League,35,1984,1.8,6,0,0,0,0,4.9,0.36,-1.1,-0.62,9,29,31.0,37,10,54.1,38.4,14,64.3,45.8,16,0,0.0,1,0.57,15.3,Matches
109,Edouard Mendy\33887998,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24.0,19,3,1,4,1,19.8,0.23,+1.8,+0.07,208,405,51.4,630,97,47.1,39.4,162,66.7,47.6,197,20,10.2,16,0.67,14.2,Matches
110,Alex Meret\9413b19f,it ITA,GK,Napoli,it Serie A,22,1997,21.7,33,5,0,3,1,27.7,0.29,-4.3,-0.20,49,133,36.8,464,85,23.7,28.1,137,16.8,24.4,153,8,5.2,6,0.28,12.1,Matches
111,Antonio Mirante\30223b33,it ITA,GK,Roma,it Serie A,36,1983,5.0,5,1,0,0,0,5.7,0.25,+0.7,+0.14,26,56,46.4,143,31,35.0,32.8,29,20.7,30.3,50,4,8.0,4,0.80,13.3,Matches
112,Simon Moore\e7434f04,eng ENG,GK,Sheffield Utd,eng Premier League,29,1990,2.0,6,0,0,0,0,4.3,0.36,-1.7,-0.86,10,39,25.6,37,4,75.7,58.9,11,100.0,76.5,5,0,0.0,0,0.00,11.4,Matches
113,Jessy Moulin\28a65a2c,fr FRA,GK,Saint-Étienne,fr Ligue 1,33,1986,5.0,4,2,0,0,0,7.5,0.30,+3.5,+0.70,28,97,28.9,134,30,53.7,43.5,42,59.5,47.0,39,3,7.7,2,0.40,14.4,Matches
114,Florian Müller\cbac6ec9,de GER,GK,Mainz 05,de Bundesliga,21,1997,12.5,25,2,2,2,0,23.1,0.33,-1.9,-0.15,88,215,40.9,363,77,38.3,36.6,119,63.9,50.2,116,8,6.9,14,1.12,16.1,Matches
115,Juan Musso\a111cf41,ar ARG,GK,Udinese,it Serie A,25,1994,38.0,51,8,2,6,0,53.9,0.25,+2.9,+0.08,218,491,44.4,819,171,40.9,36.3,359,43.5,36.6,363,38,10.5,15,0.39,12.2,Matches
116,Yvon Mvogo\dc29b608,ch SUI,GK,RB Leipzig,de Bundesliga,25,1994,2.0,3,0,0,0,0,1.7,0.34,-1.3,-0.64,7,18,38.9,69,9,21.7,29.7,10,30.0,29.4,13,1,7.7,2,1.00,16.1,Matches
117,Keylor Navas\ecada4fc,cr CRC,GK,Paris S-G,fr Ligue 1,32,1986,21.0,18,0,0,0,1,15.4,0.24,-1.6,-0.08,67,132,50.8,406,76,24.4,30.9,138,23.9,29.7,112,7,6.3,7,0.33,14.0,Matches
118,Neto\a9dc785c,br BRA,GK,Barcelona,es La Liga,30,1989,2.0,2,0,0,0,0,1.5,0.50,-0.5,-0.25,4,10,40.0,47,5,17.0,24.6,15,13.3,22.8,13,0,0.0,1,0.50,11.8,Matches
119,Manuel Neuer\8778c910,de GER,GK,Bayern Munich,de Bundesliga,33,1986,33.0,31,3,0,6,1,32.5,0.27,+2.5,+0.08,218,370,58.9,1267,202,26.0,30.1,179,22.3,29.0,195,13,6.7,54,1.64,19.3,Matches
120,Moritz Nicolas\226ddf9d,de GER,GK,Union Berlin,de Bundesliga,21,1997,1.0,4,0,0,1,0,2.9,0.36,-1.1,-1.15,8,20,40.0,29,0,55.2,44.7,7,57.1,48.9,4,0,0.0,1,1.00,13.7,Matches
121,Alexander Nübel\afb0c500,de GER,GK,Schalke 04,de Bundesliga,22,1996,25.7,40,4,1,6,2,37.1,0.30,-0.9,-0.03,169,443,38.1,802,111,39.7,37.9,207,60.4,47.1,214,10,4.7,16,0.62,14.6,Matches
122,Ørjan Nyland\bdedffac,no NOR,GK,Aston Villa,eng Premier League,28,1990,6.0,12,0,0,0,0,8.6,0.33,-3.4,-0.57,37,109,33.9,129,28,49.6,44.0,53,84.9,62.5,56,2,3.6,3,0.50,13.2,Matches
123,Jan Oblak\ee8508c0,si SVN,GK,Atlético Madrid,es La Liga,26,1993,37.7,27,3,1,4,3,25.2,0.22,+1.2,+0.03,262,656,39.9,646,111,64.4,46.9,314,76.4,56.5,347,19,5.5,17,0.45,14.0,Matches
124,Oier Olazábal\b5bdf144,es ESP,GK,Espanyol,es La Liga,29,1989,2.0,0,0,0,0,0,0.4,0.10,+0.4,+0.20,9,20,45.0,50,15,26.0,31.9,12,58.3,44.2,13,1,7.7,0,0.00,13.2,Matches
125,Robin Olsen\e7ee38c3,se SWE,GK,Cagliari,it Serie A,29,1990,16.9,24,4,0,1,2,21.9,0.23,-0.1,-0.01,105,278,37.8,341,62,55.4,45.1,159,56.0,47.3,200,12,6.0,4,0.24,11.1,Matches
126,David Ospina\82b1198a,co COL,GK,Napoli,it Serie A,30,1988,16.3,17,2,1,2,0,18.0,0.31,+1.0,+0.06,54,109,49.5,383,58,23.5,28.3,84,22.6,24.1,127,11,8.7,9,0.55,14.0,Matches
127,Alexandre Oukidja\ae7d0ecd,dz ALG,GK,Metz,fr Ligue 1,31,1988,26.5,31,3,0,6,0,35.1,0.26,+4.1,+0.15,220,634,34.7,678,113,65.6,49.4,209,90.4,64.9,286,35,12.2,26,0.98,15.7,Matches
128,Fernando Pacheco\97852360,es ESP,GK,Alavés,es La Liga,27,1992,26.2,37,8,3,2,0,33.7,0.30,-3.3,-0.13,290,616,47.1,562,92,68.7,47.9,252,91.3,61.0,254,17,6.7,12,0.46,13.4,Matches
129,Daniele Padelli\cf1c23d8,it ITA,GK,Inter,it Serie A,33,1985,3.0,4,1,0,2,0,3.2,0.39,-0.8,-0.27,10,24,41.7,67,14,26.9,32.0,24,25.0,30.7,36,1,2.8,0,0.00,9.3,Matches
130,Miquel Parera\f9b42381,es ESP,GK,Mallorca,es La Liga,23,1996,1.0,2,0,0,0,0,1.6,0.31,-0.4,-0.45,3,14,21.4,22,3,50.0,43.0,4,75.0,62.8,6,1,16.7,0,0.00,6.0,Matches
131,Rui Patrício\79b0d6a0,pt POR,GK,Wolves,eng Premier League,31,1988,38.0,40,1,1,7,1,40.2,0.32,+1.2,+0.03,282,583,48.4,580,124,59.7,44.6,282,84.0,55.6,349,15,4.3,8,0.21,12.4,Matches
132,Jiří Pavlenka\0a1cb833,cz CZE,GK,Werder Bremen,de Bundesliga,27,1992,33.0,67,1,1,13,3,49.0,0.28,-15.0,-0.46,245,580,42.2,904,162,45.8,39.3,296,56.1,44.7,356,14,3.9,23,0.70,14.3,Matches
133,Gianluca Pegolo\f058ed1f,it ITA,GK,Sassuolo,it Serie A,38,1981,5.0,4,0,0,0,1,5.6,0.22,+2.6,+0.52,15,39,38.5,122,24,24.6,26.9,36,25.0,22.7,37,1,2.7,1,0.20,11.5,Matches
134,Yohann Pelé\76806215,fr FRA,GK,Marseille,fr Ligue 1,36,1982,1.7,2,0,0,0,0,2.6,0.31,+0.6,+0.34,2,13,15.4,33,7,15.2,28.8,14,57.1,45.9,14,0,0.0,2,1.21,20.0,Matches
135,Philipp Pentke\c41f7379,de GER,GK,Hoffenheim,de Bundesliga,34,1985,4.0,4,1,0,0,0,6.1,0.26,+2.1,+0.51,20,54,37.0,133,23,33.1,33.5,29,34.5,37.1,47,3,6.4,8,2.00,16.0,Matches
136,Juan Pérez\8f29e08b,es ESP,GK,Osasuna,es La Liga,23,1996,2.0,3,1,0,0,0,2.6,0.23,-0.4,-0.21,20,48,41.7,53,9,73.6,51.6,13,69.2,55.4,18,0,0.0,1,0.50,12.2,Matches
137,Samu Pérez\aae17c81,es ESP,GK,Valladolid,es La Liga,22,1997,0.3,1,1,0,0,0,0.9,,-0.1,-0.22,2,7,28.6,2,0,100.0,56.5,5,100.0,69.2,1,0,0.0,0,0.00,,Matches
138,Mattia Perin\4c62d0c8,it ITA,GK,Genoa,it Serie A,26,1992,21.0,38,1,1,4,1,37.0,0.36,0.0,0.00,146,408,35.8,546,93,56.8,44.6,189,51.9,44.1,213,11,5.2,8,0.38,12.3,Matches
139,Pavao Pervan\c89e8aae,at AUT,GK,Wolfsburg,de Bundesliga,31,1987,8.0,8,1,0,0,0,9.2,0.25,+1.2,+0.15,54,134,40.3,205,38,49.3,39.9,62,53.2,46.2,73,3,4.1,6,0.75,15.0,Matches
140,Danijel Petković\b98cea65,me MNE,GK,Angers,fr Ligue 1,26,1993,2.0,1,0,0,0,0,1.4,0.21,+0.4,+0.22,13,28,46.4,35,10,45.7,38.7,19,63.2,51.1,30,2,6.7,1,0.50,13.4,Matches
141,Denis Petrić\dab1b8dc,rs SRB,GK,Nantes,fr Ligue 1,31,1988,1.0,2,0,0,1,0,3.1,0.51,+1.1,+1.06,3,14,21.4,9,2,77.8,51.4,11,63.6,49.8,9,0,0.0,0,0.00,12.5,Matches
142,Jordan Pickford\4806ec67,eng ENG,GK,Everton,eng Premier League,25,1994,38.0,56,3,3,6,3,48.7,0.32,-4.3,-0.11,313,784,39.9,1100,179,55.6,45.8,273,63.0,53.4,315,25,7.9,23,0.61,14.6,Matches
143,Carlo Pinsoglio\f6a06749,it ITA,GK,Juventus,it Serie A,29,1990,0.2,0,0,0,0,0,0.0,,0.0,0.00,1,1,100.0,1,0,0.0,21.0,2,50.0,30.0,0,0,,0,0.00,,Matches
144,Nick Pope\4b40d9ca,eng ENG,GK,Burnley,eng Premier League,27,1992,38.0,50,4,0,8,1,47.2,0.27,-1.8,-0.05,285,916,31.1,875,168,73.0,54.4,305,90.8,69.9,373,53,14.2,35,0.92,16.5,Matches
145,Ionuț Radu\67f649be,ro ROU,GK,Genoa,it Serie A,22,1997,17.0,35,6,2,4,1,32.0,0.30,-2.0,-0.12,89,206,43.2,506,85,35.0,34.2,153,19.0,27.9,179,9,5.0,4,0.24,11.5,Matches
146,Boris Radunović\0dfce079,rs SRB,GK,Hellas Verona,it Serie A,23,1996,3.0,8,2,1,3,0,6.8,0.38,-1.2,-0.41,14,37,37.8,47,10,51.1,40.7,14,92.9,64.5,14,1,7.1,0,0.00,13.8,Matches
147,Rafael\dd06d56c,br BRA,GK,Cagliari,it Serie A,37,1982,5.0,11,2,0,0,0,9.4,0.50,-1.6,-0.33,35,79,44.3,106,16,58.5,41.8,47,36.2,35.8,70,5,7.1,2,0.40,12.0,Matches
148,Predrag Rajković\58ad9383,rs SRB,GK,Reims,fr Ligue 1,23,1995,27.0,18,1,1,2,0,26.7,0.27,+8.7,+0.32,142,391,36.3,796,119,35.6,36.4,202,53.5,45.0,255,26,10.2,16,0.59,14.0,Matches
149,Aaron Ramsdale\466fb2c5,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37.0,62,5,4,5,0,61.7,0.32,-0.3,-0.01,199,655,30.4,835,184,53.7,44.8,289,71.6,58.9,321,20,6.2,17,0.46,14.2,Matches
150,Darren Randolph\6385ebfb,ie IRL,GK,West Ham,eng Premier League,32,1987,2.0,5,1,0,1,0,4.5,0.39,-0.5,-0.27,18,36,50.0,26,3,84.6,55.5,14,100.0,66.0,19,2,10.5,2,1.00,13.6,Matches
151,Manolo Reina\605eb473,es ESP,GK,Mallorca,es La Liga,34,1985,36.0,60,13,2,7,1,58.1,0.28,-0.9,-0.02,255,689,37.0,886,180,56.4,43.4,308,61.4,50.4,362,36,9.9,24,0.67,13.8,Matches
152,Pepe Reina\e358587b,es ESP,GK,Aston Villa,eng Premier League,36,1982,12.0,20,2,0,3,0,18.6,0.33,-1.4,-0.12,113,229,49.3,302,47,54.3,42.4,93,69.9,49.3,110,7,6.4,8,0.67,15.3,Matches
153,Pepe Reina\e358587b,es ESP,GK,Milan,it Serie A,36,1982,1.0,1,0,1,0,0,1.6,0.18,+0.6,+0.55,11,21,52.4,30,6,53.3,39.7,7,71.4,50.7,11,2,18.2,2,2.00,19.6,Matches
154,Álex Remiro\374ee424,es ESP,GK,Real Sociedad,es La Liga,24,1995,25.0,32,7,2,3,0,28.4,0.25,-3.6,-0.14,171,388,44.1,767,80,37.4,36.3,143,70.6,54.2,189,11,5.8,22,0.88,17.4,Matches
155,Baptiste Reynet\bcf1b2e9,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,22.6,49,3,1,3,1,41.1,0.33,-6.9,-0.30,197,516,38.2,618,80,57.3,43.7,227,71.4,52.2,248,16,6.5,24,1.06,16.1,Matches
156,Sergio Rico\5f0241b2,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2.0,4,0,0,1,0,3.1,0.28,-0.9,-0.45,1,10,10.0,35,6,17.1,25.4,14,28.6,29.4,18,2,11.1,2,1.00,18.7,Matches
157,Roberto\ba3ca78f,es ESP,GK,West Ham,eng Premier League,33,1986,7.6,17,1,1,3,1,16.2,0.30,+0.2,+0.02,49,167,29.3,192,26,67.2,49.0,40,95.0,66.0,59,3,5.1,5,0.66,13.1,Matches
158,Roberto\ba3ca78f,es ESP,GK,Alavés,es La Liga,33,1986,8.8,19,3,0,1,0,20.9,0.36,+1.9,+0.21,87,201,43.3,169,9,81.1,58.2,69,92.8,67.9,75,4,5.3,6,0.68,16.9,Matches
159,Joel Robles\cda0b317,es ESP,GK,Betis,es La Liga,29,1990,32.1,48,11,1,3,1,44.8,0.31,-2.2,-0.07,171,464,36.9,907,134,39.4,36.6,245,43.7,39.6,296,21,7.1,27,0.84,15.5,Matches
160,Antonio Rosati\28a15394,it ITA,GK,Torino,it Serie A,36,1983,1.0,1,0,0,0,0,0.7,0.15,-0.3,-0.26,12,21,57.1,22,6,50.0,32.7,15,66.7,40.9,7,0,0.0,0,0.00,10.0,Matches
161,Francesco Rossi\7b5f516f,it ITA,GK,Atalanta,it Serie A,28,1991,0.1,1,0,0,0,0,0.8,0.79,-0.2,-1.76,1,1,100.0,3,1,33.3,26.7,0,,,0,0,,0,0.00,15.0,Matches
162,Rubén\24279b8b,es ESP,GK,Osasuna,es La Liga,35,1984,17.6,24,3,1,1,0,19.3,0.34,-4.7,-0.27,150,404,37.1,382,60,73.6,52.7,143,86.0,61.9,167,12,7.2,7,0.40,13.8,Matches
163,Stéphane Ruffier\cac76a72,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,22.0,40,3,0,2,0,34.3,0.34,-5.7,-0.26,120,324,37.0,457,71,48.8,39.5,160,63.1,46.6,152,6,3.9,7,0.32,12.6,Matches
164,Gerónimo Rulli\625c144a,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25.0,27,3,1,2,1,27.4,0.21,+1.4,+0.05,221,419,52.7,680,148,42.4,37.5,203,64.5,49.0,228,20,8.8,26,1.04,16.1,Matches
165,Mathew Ryan\4535e4bb,au AUS,GK,Brighton,eng Premier League,27,1992,38.0,54,2,0,8,3,54.5,0.32,+3.5,+0.09,272,527,51.6,1188,232,33.8,33.8,274,45.6,38.7,314,24,7.6,19,0.50,13.9,Matches
166,Frederik Rønnow\a70b8345,dk DEN,GK,Eint Frankfurt,de Bundesliga,26,1992,9.0,14,2,0,0,0,15.7,0.30,+1.7,+0.19,89,187,47.6,282,38,53.2,40.7,62,59.7,46.0,72,5,6.9,4,0.44,13.9,Matches
167,Romain Salin\74733221,fr FRA,GK,Rennes,fr Ligue 1,35,1984,4.0,5,0,0,0,0,5.6,0.26,+0.6,+0.15,34,67,50.7,93,22,41.9,37.8,37,75.7,51.5,63,5,7.9,2,0.50,13.5,Matches
168,Kasper Schmeichel\53af52f3,dk DEN,GK,Leicester City,eng Premier League,32,1986,38.0,41,8,0,7,2,42.2,0.28,+3.2,+0.08,239,488,49.0,936,151,39.9,37.4,242,47.5,40.8,293,10,3.4,27,0.71,15.7,Matches
169,Markus Schubert\289b90cd,de GER,GK,Schalke 04,de Bundesliga,21,1998,8.2,18,2,1,4,0,17.8,0.32,-0.2,-0.02,55,177,31.1,257,29,52.9,42.1,60,68.3,51.0,89,6,6.7,5,0.61,12.8,Matches
170,Alexander Schwolow\0d55d942,de GER,GK,Freiburg,de Bundesliga,27,1992,23.2,32,3,0,5,0,31.2,0.26,-0.8,-0.03,179,477,37.5,730,115,40.5,38.0,249,72.7,58.3,214,14,6.5,10,0.43,13.0,Matches
171,Matz Sels\834b5c4c,be BEL,GK,Strasbourg,fr Ligue 1,27,1992,27.0,32,6,0,3,0,32.5,0.30,+0.5,+0.02,216,484,44.6,646,127,53.9,43.9,203,67.0,53.9,229,21,9.2,10,0.37,12.7,Matches
172,Luigi Sepe\343f753a,it ITA,GK,Parma,it Serie A,28,1991,34.0,53,6,1,10,0,53.9,0.26,+0.9,+0.03,276,562,49.1,809,114,51.2,41.6,329,45.0,35.3,391,12,3.1,8,0.24,13.0,Matches
173,Rui Silva\ea83bfa6,pt POR,GK,Granada,es La Liga,25,1994,35.0,42,4,1,5,0,42.3,0.28,+0.3,+0.01,348,898,38.8,978,115,66.6,49.2,301,82.1,60.4,332,38,11.4,41,1.17,15.9,Matches
174,Marco Silvestri\0d422df7,it ITA,GK,Hellas Verona,it Serie A,28,1991,35.0,43,7,1,7,1,42.4,0.25,+0.4,+0.01,193,718,26.9,661,78,66.3,48.1,330,84.8,59.2,366,17,4.6,9,0.26,12.0,Matches
175,Unai Simón\5dcf3e90,es ESP,GK,Athletic Club,es La Liga,22,1997,33.2,29,5,1,3,2,36.8,0.32,+9.8,+0.29,319,761,41.9,839,140,61.7,47.2,268,90.7,66.4,343,23,6.7,18,0.54,14.3,Matches
176,Salvatore Sirigu\10dc46f0,it ITA,GK,Torino,it Serie A,32,1987,36.0,64,9,3,9,3,64.9,0.30,+3.9,+0.11,292,610,47.9,828,113,48.1,40.0,334,63.5,45.2,378,25,6.6,14,0.39,13.3,Matches
177,Antonio Sivera\9970da54,es ESP,GK,Alavés,es La Liga,22,1996,3.0,3,1,0,0,0,2.4,0.36,-0.6,-0.19,24,64,37.5,56,9,71.4,52.4,27,88.9,63.4,27,1,3.7,0,0.00,12.8,Matches
178,Łukasz Skorupski\ab4449d6,pl POL,GK,Bologna,it Serie A,28,1991,37.0,64,6,2,6,1,57.8,0.30,-5.2,-0.14,197,445,44.3,855,216,37.7,35.3,292,42.1,34.8,320,46,14.4,15,0.41,12.9,Matches
179,Dennis Smarsch\45f6f52b,de GER,GK,Hertha BSC,de Bundesliga,20,1999,1.7,4,0,0,1,0,3.7,0.34,-0.3,-0.17,13,31,41.9,54,9,37.0,35.9,16,68.8,50.6,13,2,15.4,2,1.19,16.1,Matches
180,Yann Sommer\420c18a1,ch SUI,GK,M'Gladbach,de Bundesliga,30,1988,34.0,40,1,1,3,0,44.3,0.28,+4.3,+0.13,230,486,47.3,1260,167,30.2,33.1,285,37.2,36.4,286,14,4.9,31,0.91,14.3,Matches
181,David Soria\8f8c6934,es ESP,GK,Getafe,es La Liga,26,1993,38.0,37,5,0,2,1,38.1,0.33,+2.1,+0.05,369,987,37.4,871,41,86.3,58.8,259,90.7,61.4,262,30,11.5,49,1.29,17.0,Matches
182,Juan Soriano\5512b1a9,es ESP,GK,Leganés,es La Liga,21,1997,11.0,18,5,1,0,1,15.6,0.33,-1.4,-0.12,49,175,28.0,222,59,52.3,45.8,75,78.7,63.1,70,7,10.0,7,0.64,18.3,Matches
183,Marco Sportiello\ac4003af,it ITA,GK,Atalanta,it Serie A,27,1992,5.8,5,0,0,0,0,4.6,0.24,-0.4,-0.06,11,32,34.4,125,30,17.6,27.7,27,37.0,37.1,31,4,12.9,7,1.20,19.3,Matches
184,Jed Steer\a8a3d139,eng ENG,GK,Aston Villa,eng Premier League,26,1992,0.1,0,0,0,0,0,0.0,,0.0,0.00,0,1,0.0,1,0,0.0,26.0,1,100.0,70.0,0,0,,0,0.00,,Matches
185,Zack Steffen\42130443,us USA,GK,Düsseldorf,de Bundesliga,24,1995,17.0,36,1,1,6,1,31.9,0.32,-3.1,-0.18,156,327,47.7,477,101,48.6,41.9,143,66.4,55.3,145,9,6.2,11,0.65,13.6,Matches
186,Thomas Strakosha\339fe0e8,al ALB,GK,Lazio,it Serie A,24,1995,38.0,42,7,1,8,1,45.6,0.27,+4.6,+0.12,202,453,44.6,931,149,40.7,34.5,292,25.3,27.2,282,15,5.3,17,0.45,13.9,Matches
187,Wojciech Szczęsny\01b8a2b2,pl POL,GK,Juventus,it Serie A,29,1990,28.8,33,8,1,4,0,34.6,0.22,+1.6,+0.06,108,200,54.0,565,156,28.5,32.5,196,19.9,26.8,219,11,5.0,22,0.76,15.0,Matches
188,Ciprian Tătărușanu\b056e3da,ro ROU,GK,Lyon,fr Ligue 1,33,1986,2.0,2,0,0,0,0,1.9,0.18,-0.1,-0.06,14,18,77.8,53,15,26.4,30.0,6,66.7,44.5,7,2,28.6,2,1.00,15.0,Matches
189,Marc-André ter Stegen\6f51e382,de GER,GK,Barcelona,es La Liga,27,1992,36.0,36,6,2,1,0,34.8,0.27,-1.2,-0.03,205,338,60.7,1200,177,22.8,28.8,219,29.7,31.0,266,13,4.9,27,0.75,15.1,Matches
190,Pietro Terracciano\e1b0a70d,it ITA,GK,Fiorentina,it Serie A,29,1990,6.9,5,3,0,0,0,6.2,0.19,+1.2,+0.17,27,91,29.7,151,36,45.0,39.0,59,39.0,35.9,86,6,7.0,5,0.72,13.2,Matches
191,Demba Thiam\0f47717b,sn SEN,GK,SPAL,it Serie A,21,1998,2.0,4,1,0,2,0,3.4,0.18,-0.6,-0.29,10,25,40.0,44,13,36.4,36.1,27,33.3,29.6,19,1,5.3,1,0.50,15.2,Matches
192,Niclas Thiede\cac55e10,de GER,GK,Freiburg,de Bundesliga,20,1999,0.8,1,0,0,0,0,1.0,0.24,0.0,-0.04,1,9,11.1,34,11,26.5,32.1,7,0.0,20.4,8,1,12.5,1,1.30,14.9,Matches
193,Kevin Trapp\ce17b5eb,de GER,GK,Eint Frankfurt,de Bundesliga,29,1990,22.0,38,1,1,3,2,32.0,0.30,-4.0,-0.18,181,403,44.9,794,90,42.3,37.1,145,46.2,41.2,168,17,10.1,21,0.95,15.1,Matches
194,Mark Travers\fe558029,ie IRL,GK,Bournemouth,eng Premier League,20,1999,1.0,3,0,0,0,0,2.6,0.52,-0.4,-0.39,7,13,53.8,24,5,33.3,34.5,8,62.5,45.4,7,0,0.0,0,0.00,14.9,Matches
195,Stefano Turati\bf168004,it ITA,GK,Sassuolo,it Serie A,17,2001,2.0,4,1,0,0,0,3.8,0.26,-0.2,-0.08,4,12,33.3,37,9,24.3,26.9,14,21.4,25.6,20,2,10.0,2,1.00,18.2,Matches
196,Samir Ujkani\96640846,xk KVX,GK,Torino,it Serie A,31,1988,1.0,3,1,0,1,0,2.7,0.35,-0.3,-0.31,8,14,57.1,43,2,30.2,33.4,9,11.1,25.4,9,0,0.0,1,1.00,18.0,Matches
197,Sven Ulreich\7d3e7da6,de GER,GK,Bayern Munich,de Bundesliga,30,1988,1.0,1,0,0,0,0,1.4,0.50,+0.4,+0.44,7,13,53.8,42,5,26.2,28.1,10,20.0,25.7,10,1,10.0,1,1.00,12.0,Matches
198,Tomáš Vaclík\7b456af7,cz CZE,GK,Sevilla,es La Liga,30,1989,32.5,31,2,3,3,1,25.5,0.25,-4.5,-0.14,178,417,42.7,686,155,40.1,37.3,235,60.4,48.1,260,20,7.7,16,0.49,14.0,Matches
199,Koke Vegas\bfb15d99,es ESP,GK,Levante,es La Liga,23,1995,2.0,2,0,0,1,0,1.7,0.17,-0.3,-0.13,7,26,26.9,43,16,46.5,40.6,20,30.0,30.6,30,2,6.7,2,1.00,15.6,Matches
200,Mauro Vigorito\582a251c,it ITA,GK,Lecce,it Serie A,29,1990,4.7,9,1,0,1,0,9.4,0.33,+0.4,+0.08,24,64,37.5,104,27,43.3,36.3,49,38.8,32.2,61,4,6.6,1,0.21,11.6,Matches
201,Iván Villar\cde52ef5,es ESP,GK,Celta Vigo,es La Liga,22,1997,3.1,5,0,0,0,0,4.7,0.42,-0.3,-0.11,15,43,34.9,61,6,39.3,35.5,28,67.9,55.3,34,3,8.8,3,0.96,16.0,Matches
202,Felix Wiedwald\e2d34771,de GER,GK,Eint Frankfurt,de Bundesliga,29,1990,3.0,8,0,0,2,0,6.7,0.32,-1.3,-0.43,26,52,50.0,79,14,49.4,38.0,24,54.2,41.8,28,2,7.1,3,1.00,16.1,Matches
203,Yoel\61bb7498,es ESP,GK,Eibar,es La Liga,30,1988,3.0,5,0,0,0,0,3.8,0.21,-1.2,-0.39,38,80,47.5,69,6,82.6,59.1,24,95.8,72.4,29,1,3.4,3,1.00,13.3,Matches
204,Robin Zentner\5c4bf6ba,de GER,GK,Mainz 05,de Bundesliga,24,1994,21.5,40,1,0,6,1,37.0,0.32,-2.0,-0.10,135,409,33.0,604,144,47.4,40.8,196,62.8,51.6,226,23,10.2,20,0.93,16.2,Matches
205,Leopold Zingerle\bf9d9070,de GER,GK,Paderborn 07,de Bundesliga,25,1994,28.0,57,3,3,7,2,56.8,0.37,+1.8,+0.06,192,380,50.5,982,187,31.1,32.3,235,31.9,32.5,259,10,3.9,17,0.61,14.0,Matches
