Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
470,Koen Casteels\db401046,be BEL,GK,Wolfsburg,de Bundesliga,28,1992,32,32,2880,32.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
471,Jean-Charles Castelletto\e0f3a1f6,cm CMR,DF,Nantes,fr Ligue 1,25,1995,24,22,1947,21.6,1,0,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,1.7,1.7,0.1,1.7,0.08,0.00,0.08,0.08,0.08,Matches
472,Samu Castillejo\130a7a3f,es ESP,FW,Milan,it Serie A,25,1995,28,12,1181,13.1,1,0,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,2.0,2.0,0.7,2.7,0.15,0.05,0.21,0.15,0.21,Matches
473,Gonzalo Castro\68829001,de GER,MFFW,Stuttgart,de Bundesliga,33,1987,26,23,1729,19.2,4,2,4,0,0,9,0,0.21,0.10,0.31,0.21,0.31,3.3,3.3,3.0,6.4,0.17,0.16,0.33,0.17,0.33,Matches
474,Jonny Castro\e28868f3,es ESP,DF,Wolves,eng Premier League,26,1994,7,7,495,5.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.03,0.04,0.01,0.04,Matches
475,Gaetano Castrovilli\0728bebe,it ITA,MF,Fiorentina,it Serie A,23,1997,34,29,2332,25.9,5,3,5,0,0,8,1,0.19,0.12,0.31,0.19,0.31,3.5,3.5,2.5,6.0,0.14,0.10,0.23,0.14,0.23,Matches
476,Danilo Cataldi\ba3d3bea,it ITA,MF,Lazio,it Serie A,25,1994,19,4,568,6.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.6,0.07,0.03,0.10,0.07,0.10,Matches
477,Ivan Cavaleiro\979b811d,pt POR,FWMF,Fulham,eng Premier League,26,1993,36,27,2472,27.5,3,0,2,1,2,2,0,0.11,0.00,0.11,0.07,0.07,6.2,4.7,3.4,8.0,0.23,0.12,0.35,0.17,0.29,Matches
478,Edinson Cavani\527f063d,uy URU,FW,Manchester Utd,eng Premier League,33,1987,26,13,1375,15.3,10,3,10,0,0,4,0,0.65,0.20,0.85,0.65,0.85,7.4,7.4,2.7,10.1,0.48,0.17,0.66,0.48,0.66,Matches
479,Dani Ceballos\c0617e2b,es ESP,MF,Arsenal,eng Premier League,23,1996,25,17,1615,17.9,0,3,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,0.7,0.7,2.9,3.6,0.04,0.16,0.20,0.04,0.20,Matches
480,Federico Ceccherini\d9624b51,it ITA,DF,Hellas Verona,it Serie A,28,1992,25,23,1738,19.3,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.2,0.05,0.01,0.06,0.05,0.06,Matches
481,Federico Ceccherini\d9624b51,it ITA,DF,Fiorentina,it Serie A,28,1992,3,3,270,3.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
482,Zeki Çelik\31a62dc7,tr TUR,DF,Lille,fr Ligue 1,23,1997,29,28,2381,26.5,3,2,3,0,0,8,0,0.11,0.08,0.19,0.11,0.19,0.8,0.8,2.6,3.5,0.03,0.10,0.13,0.03,0.13,Matches
483,Bersant Celina\3043d33f,xk KVX,MFFW,Dijon,fr Ligue 1,23,1996,32,25,2298,25.5,0,5,0,0,0,5,1,0.00,0.20,0.20,0.00,0.20,1.5,1.5,4.5,5.9,0.06,0.17,0.23,0.06,0.23,Matches
484,Fabien Centonze\3c6bbbab,fr FRA,DF,Metz,fr Ligue 1,24,1996,36,36,3221,35.8,1,0,1,0,0,9,0,0.03,0.00,0.03,0.03,0.03,1.2,1.2,1.5,2.7,0.03,0.04,0.08,0.03,0.08,Matches
485,Luca Ceppitelli\7d50454d,it ITA,DF,Cagliari,it Serie A,30,1989,19,16,1465,16.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.02,0.00,0.03,0.02,0.03,Matches
486,Alberto Cerri\1079c685,it ITA,FWMF,Cagliari,it Serie A,24,1996,23,3,369,4.1,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,2.5,2.5,0.8,3.4,0.61,0.20,0.82,0.61,0.82,Matches
487,Sava Cestic\0b7dae21,rs SRB,DF,Köln,de Bundesliga,19,2001,11,11,899,10.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
488,Julian Chabot\ae7058f9,de GER,DF,Spezia,it Serie A,22,1998,25,19,1655,18.4,1,1,1,0,0,11,1,0.05,0.05,0.11,0.05,0.11,0.6,0.6,0.2,0.8,0.03,0.01,0.05,0.03,0.05,Matches
489,Nassim Chadli\5c61496e,fr FRA,FWMF,Nîmes,fr Ligue 1,19,2001,3,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
490,Fouad Chafik\edd1466a,ma MAR,DF,Dijon,fr Ligue 1,33,1986,23,18,1622,18.0,1,0,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,0.2,0.2,0.7,0.8,0.01,0.04,0.05,0.01,0.05,Matches
491,Mehdi Chahiri\1787195f,ma MAR,FWMF,Strasbourg,fr Ligue 1,24,1996,23,8,801,8.9,2,0,2,0,0,0,0,0.22,0.00,0.22,0.22,0.22,1.9,1.9,1.3,3.2,0.22,0.14,0.36,0.22,0.36,Matches
492,Sofian Chakla\37f04799,ma MAR,DF,Villarreal,es La Liga,26,1993,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.39,0.00,0.39,0.39,0.39,Matches
493,Sofian Chakla\37f04799,ma MAR,DF,Getafe,es La Liga,26,1993,11,9,897,10.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
494,Aníbal Chalá\84c0768a,ec ECU,DF,Dijon,fr Ligue 1,24,1996,13,9,744,8.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.02,0.02,0.00,0.02,Matches
495,Trevoh Chalobah\5515376c,eng ENG,DFMF,Lorient,fr Ligue 1,21,1999,29,24,2237,24.9,2,2,2,0,0,5,0,0.08,0.08,0.16,0.08,0.16,1.9,1.9,0.9,2.8,0.08,0.04,0.11,0.08,0.11,Matches
496,Calum Chambers\dc6f5bdd,eng ENG,DF,Arsenal,eng Premier League,25,1995,10,8,753,8.4,0,2,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,0.6,0.6,1.1,1.7,0.07,0.14,0.21,0.07,0.21,Matches
497,Timothy Chandler\b3b7f5a6,us USA,DF,Eint Frankfurt,de Bundesliga,30,1990,15,3,432,4.8,1,0,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,0.9,0.9,0.3,1.2,0.18,0.07,0.25,0.18,0.25,Matches
498,Kwon Chang-hoon\7961f7aa,kr KOR,MFFW,Freiburg,de Bundesliga,26,1994,12,1,216,2.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.01,0.05,0.04,0.05,Matches
499,Gaëtan Charbonnier\18ebca4b,fr FRA,MFFW,Brest,fr Ligue 1,31,1988,36,17,1570,17.4,6,1,5,1,1,4,0,0.34,0.06,0.40,0.29,0.34,5.7,5.0,3.1,8.0,0.33,0.18,0.51,0.29,0.46,Matches
500,Brendan Chardonnet\16aa7d4c,fr FRA,DF,Brest,fr Ligue 1,25,1994,33,30,2716,30.2,3,1,3,0,0,3,1,0.10,0.03,0.13,0.10,0.13,2.4,2.4,1.0,3.4,0.08,0.03,0.11,0.08,0.11,Matches
501,Xavier Chavalerin\279ddf6a,fr FRA,MF,Reims,fr Ligue 1,29,1991,30,29,2547,28.3,0,3,0,0,0,8,0,0.00,0.11,0.11,0.00,0.11,1.2,1.2,2.4,3.6,0.04,0.09,0.13,0.04,0.13,Matches
502,Pape Cheikh Diop\873ce3a2,sn SEN,MF,Dijon,fr Ligue 1,22,1997,21,13,1089,12.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.7,1.1,0.03,0.06,0.09,0.03,0.09,Matches
503,Chema\7f203b54,es ESP,DFMF,Getafe,es La Liga,28,1992,10,7,557,6.2,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
504,Rayan Cherki\b34c63a5,fr FRA,FWMF,Lyon,fr Ligue 1,16,2003,27,5,698,7.8,1,3,1,0,0,1,1,0.13,0.39,0.52,0.13,0.52,1.0,1.0,2.1,3.1,0.13,0.28,0.40,0.13,0.40,Matches
505,Denis Cheryshev\0ac94a23,ru RUS,MF,Valencia,es La Liga,29,1990,21,13,1101,12.2,0,3,0,0,0,3,0,0.00,0.25,0.25,0.00,0.25,1.5,1.5,2.4,3.9,0.12,0.20,0.32,0.12,0.32,Matches
506,Giorgio Chiellini\e85fb9b8,it ITA,DF,Juventus,it Serie A,35,1984,17,16,1386,15.4,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,0.6,0.6,0.0,0.6,0.04,0.00,0.04,0.04,0.04,Matches
507,Federico Chiesa\b0f7e36c,it ITA,DF,Fiorentina,it Serie A,22,1997,3,3,240,2.7,1,1,1,0,0,0,0,0.37,0.37,0.75,0.37,0.75,0.7,0.7,0.8,1.6,0.28,0.31,0.59,0.28,0.59,Matches
508,Federico Chiesa\b0f7e36c,it ITA,MFDF,Juventus,it Serie A,22,1997,30,28,2210,24.6,8,8,8,0,0,3,1,0.33,0.33,0.65,0.33,0.65,6.0,6.0,6.5,12.5,0.24,0.26,0.51,0.24,0.51,Matches
509,Ben Chilwell\d2424d1b,eng ENG,DF,Chelsea,eng Premier League,23,1996,27,27,2286,25.4,3,5,3,0,0,3,0,0.12,0.20,0.31,0.12,0.31,2.4,2.4,2.8,5.3,0.10,0.11,0.21,0.10,0.21,Matches
510,Vlad Chiricheș\c316607a,ro ROU,DF,Sassuolo,it Serie A,30,1989,24,22,1837,20.4,2,1,2,0,0,6,0,0.10,0.05,0.15,0.10,0.15,1.1,1.1,0.7,1.8,0.05,0.03,0.09,0.05,0.09,Matches
511,Pedro Chirivella\68a26d51,es ESP,MF,Nantes,fr Ligue 1,23,1997,32,26,2280,25.3,0,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.1,1.5,0.01,0.05,0.06,0.01,0.06,Matches
512,Tahith Chong\2696b6a9,nl NED,FWMF,Werder Bremen,de Bundesliga,20,1999,13,4,386,4.3,0,1,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,0.3,0.3,0.5,0.8,0.06,0.12,0.18,0.06,0.18,Matches
513,Joris Chotard\7909ffa4,fr FRA,MF,Montpellier,fr Ligue 1,18,2001,29,11,1165,12.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,1.1,0.06,0.03,0.09,0.06,0.09,Matches
514,Hamza Choudhury\7d2d3329,eng ENG,MF,Leicester City,eng Premier League,22,1997,10,4,316,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.11,0.00,0.11,0.11,0.11,Matches
515,Mounir Chouiar\45c1c326,fr FRA,FWMF,Dijon,fr Ligue 1,21,1999,23,14,1288,14.3,0,2,0,0,1,5,0,0.00,0.14,0.14,0.00,0.14,2.0,1.2,2.0,3.2,0.14,0.14,0.28,0.09,0.23,Matches
516,Andreas Christensen\1cb49278,dk DEN,DF,Chelsea,eng Premier League,24,1996,17,15,1371,15.2,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.02,0.03,0.01,0.03,Matches
517,Carney Chukwuemeka\b2f9c73e,eng ENG,FWMF,Aston Villa,eng Premier League,16,2004,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.29,0.00,0.29,0.29,0.29,Matches
518,Samuel Chukwueze\b8a642fc,ng NGA,MFFW,Villarreal,es La Liga,21,1999,28,13,1365,15.2,4,2,4,0,0,0,0,0.26,0.13,0.40,0.26,0.40,3.5,3.5,2.6,6.1,0.23,0.17,0.41,0.23,0.41,Matches
519,Darko Churlinov\c6608135,mk MKD,DFFW,Stuttgart,de Bundesliga,20,2000,14,0,216,2.4,0,1,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,0.1,0.1,0.4,0.5,0.05,0.16,0.20,0.05,0.20,Matches
520,Víctor Chust\ec1a731e,es ESP,DF,Real Madrid,es La Liga,20,2000,2,1,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
521,Sébastien Cibois\2b9b37b2,fr FRA,GK,Brest,fr Ligue 1,22,1998,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
522,Cifu\90f83973,es ESP,DF,Elche,es La Liga,29,1990,11,4,451,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
523,Alberto Cifuentes\94084f83,es ESP,GK,Cádiz,es La Liga,41,1979,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
524,Luca Cigarini\ae64d449,it ITA,MF,Crotone,it Serie A,34,1986,14,13,929,10.3,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.2,1.8,0.06,0.12,0.18,0.06,0.18,Matches
525,Jasper Cillessen\04ac8285,nl NED,GK,Valencia,es La Liga,31,1989,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
526,Antonio Cioffi\3f1107d5,it ITA,FW,Napoli,it Serie A,17,2002,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.54,0.54,0.00,0.54,Matches
527,Tim Civeja\59a48c59,de GER,MFDF,Augsburg,de Bundesliga,18,2002,3,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
528,Ciaran Clark\2b91cf8e,ie IRL,DF,Newcastle Utd,eng Premier League,30,1989,22,21,1891,21.0,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,0.3,0.3,0.1,0.4,0.02,0.00,0.02,0.02,0.02,Matches
529,Alexis Claude-Maurice\741418c3,fr FRA,MFFW,Nice,fr Ligue 1,22,1998,30,21,1910,21.2,4,5,4,0,0,2,0,0.19,0.24,0.42,0.19,0.42,4.0,4.0,3.1,7.0,0.19,0.14,0.33,0.19,0.33,Matches
530,Jonathan Clauss\5219ab4a,fr FRA,DF,Lens,fr Ligue 1,27,1992,33,30,2521,28.0,3,6,3,0,0,2,0,0.11,0.21,0.32,0.11,0.32,1.8,1.8,6.0,7.8,0.06,0.22,0.28,0.06,0.28,Matches
531,Carlos Clerc\33a61a52,es ESP,DF,Levante,es La Liga,28,1992,35,30,2781,30.9,0,3,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,0.4,0.4,3.3,3.7,0.01,0.11,0.12,0.01,0.12,Matches
532,Nathaniel Clyne\0442183b,eng ENG,DF,Crystal Palace,eng Premier League,29,1991,13,13,1145,12.7,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.1,0.1,0.4,0.5,0.01,0.03,0.04,0.01,0.04,Matches
533,Conor Coady\2928dca2,eng ENG,DF,Wolves,eng Premier League,27,1993,37,37,3303,36.7,1,0,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,1.3,1.3,0.1,1.4,0.03,0.00,0.04,0.03,0.04,Matches
534,Marcus Coco\3010aefb,fr FRA,MFFW,Nantes,fr Ligue 1,24,1996,32,16,1474,16.4,0,2,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,0.9,0.9,1.4,2.3,0.06,0.09,0.14,0.06,0.14,Matches
535,Coke\6d8f8441,es ESP,DF,Levante,es La Liga,33,1987,17,11,835,9.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.04,0.03,0.07,0.04,0.07,Matches
536,Séamus Coleman\0420d84f,ie IRL,DFMF,Everton,eng Premier League,31,1988,25,18,1613,17.9,0,3,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,1.2,1.2,1.9,3.1,0.06,0.11,0.17,0.06,0.17,Matches
537,Ebrima Colley\bf356094,gm GAM,FWMF,Hellas Verona,it Serie A,20,2000,23,4,734,8.2,1,0,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,1.9,1.9,0.7,2.5,0.23,0.08,0.31,0.23,0.31,Matches
538,Omar Colley\8b95acda,gm GAM,DF,Sampdoria,it Serie A,27,1992,29,28,2591,28.8,2,0,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07,1.5,1.5,0.0,1.5,0.05,0.00,0.05,0.05,0.05,Matches
539,Simone Colombi\72be9309,it ITA,GK,Parma,it Serie A,29,1991,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
540,Lorenzo Colombo\04df29a5,it ITA,FW,Milan,it Serie A,18,2002,4,1,94,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.58,0.00,0.58,0.58,0.58,Matches
541,Racine Coly\166a981d,sn SEN,DF,Nice,fr Ligue 1,24,1995,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
542,Kingsley Coman\042e8a49,fr FRA,FWMF,Bayern Munich,de Bundesliga,24,1996,29,23,1752,19.5,5,10,5,0,0,1,0,0.26,0.51,0.77,0.26,0.77,4.1,4.1,6.6,10.8,0.21,0.34,0.55,0.21,0.55,Matches
543,Daniel Congré\3f5b4635,fr FRA,DF,Montpellier,fr Ligue 1,35,1985,38,38,3292,36.6,2,0,2,0,0,4,0,0.05,0.00,0.05,0.05,0.05,1.3,1.3,0.1,1.4,0.03,0.00,0.04,0.03,0.04,Matches
544,Aaron Connolly\27c01749,ie IRL,FW,Brighton,eng Premier League,20,2000,17,9,791,8.8,2,1,2,0,0,0,0,0.23,0.11,0.34,0.23,0.34,3.5,3.5,0.2,3.7,0.40,0.02,0.42,0.40,0.42,Matches
545,Andrea Consigli\8cabdc1e,it ITA,GK,Sassuolo,it Serie A,33,1987,37,37,3330,37.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
546,Andrea Conti\8fef5412,it ITA,DF,Milan,it Serie A,26,1994,3,0,28,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.47,0.47,0.00,0.47,Matches
547,Andrea Conti\8fef5412,it ITA,DF,Parma,it Serie A,26,1994,11,9,809,9.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.03,0.04,0.08,0.03,0.08,Matches
548,Liam Cooper\dc64b8b3,sct SCO,DF,Leeds United,eng Premier League,28,1991,25,25,2185,24.3,1,0,1,0,0,4,1,0.04,0.00,0.04,0.04,0.04,1.3,1.3,0.0,1.3,0.05,0.00,0.05,0.05,0.05,Matches
549,Francis Coquelin\a6951bf8,fr FRA,MF,Villarreal,es La Liga,29,1991,22,7,736,8.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.7,0.03,0.06,0.09,0.03,0.09,Matches
550,Theo Corbeanu\25b82f9a,ca CAN,FW,Wolves,eng Premier League,18,2002,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.90,0.90,0.00,0.90,Matches
551,Sébastien Corchia\0e7ccfc4,fr FRA,DF,Nantes,fr Ligue 1,29,1990,25,23,2066,23.0,0,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,0.7,0.7,1.5,2.1,0.03,0.06,0.09,0.03,0.09,Matches
552,Alex Cordaz\e66ebabb,it ITA,GK,Crotone,it Serie A,37,1983,36,36,3240,36.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
553,Iñigo Córdoba\49ea92be,es ESP,FWMF,Athletic Club,es La Liga,23,1997,3,1,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.11,0.00,0.11,0.11,0.11,Matches
554,Iñigo Córdoba\49ea92be,es ESP,MF,Alavés,es La Liga,23,1997,7,3,216,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.11,0.12,0.01,0.12,Matches
555,Jhon Córdoba\9f381d8b,co COL,FW,Hertha BSC,de Bundesliga,27,1993,21,17,1537,17.1,7,1,7,0,0,3,0,0.41,0.06,0.47,0.41,0.47,7.4,7.4,1.8,9.3,0.44,0.11,0.54,0.44,0.54,Matches
556,Sergio Córdova\229cd98a,ve VEN,FWMF,Arminia,de Bundesliga,22,1997,23,13,1090,12.1,2,1,2,0,0,0,0,0.17,0.08,0.25,0.17,0.25,3.1,3.1,1.2,4.4,0.26,0.10,0.36,0.26,0.36,Matches
557,Jack Cork\74e12f1e,eng ENG,MF,Burnley,eng Premier League,31,1989,16,15,1350,15.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.6,0.8,0.02,0.04,0.06,0.02,0.06,Matches
558,Andreas Cornelius\c693347d,dk DEN,FW,Parma,it Serie A,27,1993,29,21,1898,21.1,1,4,1,0,0,4,0,0.05,0.19,0.24,0.05,0.24,2.3,2.3,2.9,5.2,0.11,0.14,0.25,0.11,0.25,Matches
559,Maxwel Cornet\beb391dd,ci CIV,DFFW,Lyon,fr Ligue 1,23,1996,36,29,2446,27.2,2,5,2,0,0,5,0,0.07,0.18,0.26,0.07,0.26,2.5,2.5,3.4,6.0,0.09,0.13,0.22,0.09,0.22,Matches
560,Ángel Correa\01eb744d,ar ARG,FWMF,Atlético Madrid,es La Liga,25,1995,38,29,2393,26.6,9,8,9,0,0,3,0,0.34,0.30,0.64,0.34,0.64,7.6,7.4,5.7,13.0,0.29,0.21,0.50,0.28,0.49,Matches
561,Joaquín Correa\45b9b619,ar ARG,FW,Lazio,it Serie A,25,1994,28,25,1933,21.5,8,3,7,1,1,3,1,0.37,0.14,0.51,0.33,0.47,8.3,7.8,2.0,9.8,0.39,0.09,0.48,0.36,0.46,Matches
562,Rober Correa\46bd3a5b,es ESP,DF,Eibar,es La Liga,27,1992,15,13,1136,12.6,0,2,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,0.2,0.2,0.8,1.1,0.02,0.07,0.08,0.02,0.08,Matches
563,Félix Correia\c803c92a,pt POR,MF,Juventus,it Serie A,19,2001,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
564,Thierry Correia\c78b352d,pt POR,DF,Valencia,es La Liga,21,1999,29,25,2137,23.7,1,1,1,0,0,6,1,0.04,0.04,0.08,0.04,0.08,1.0,1.0,1.3,2.3,0.04,0.06,0.10,0.04,0.10,Matches
565,Angelo da Costa Júnior\18736214,br BRA,GK,Bologna,it Serie A,36,1983,6,6,540,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
566,Danny da Costa\5ddb8f9f,de GER,DF,Mainz 05,de Bundesliga,27,1993,16,15,1208,13.4,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,1.7,1.8,0.01,0.12,0.14,0.01,0.14,Matches
567,Danny da Costa\5ddb8f9f,de GER,DF,Eint Frankfurt,de Bundesliga,27,1993,6,1,110,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.14,0.00,0.14,0.14,0.14,Matches
568,David Pereira da Costa\59948ef7,pt POR,MFFW,Lens,fr Ligue 1,19,2001,8,1,158,1.8,1,1,1,0,0,0,0,0.57,0.57,1.14,0.57,1.14,0.7,0.7,0.1,0.9,0.43,0.07,0.49,0.43,0.49,Matches
569,Diego Costa\a190d597,es ESP,FW,Atlético Madrid,es La Liga,31,1988,7,2,208,2.3,2,0,1,1,1,1,0,0.87,0.00,0.87,0.43,0.43,1.4,0.6,0.3,1.0,0.60,0.14,0.74,0.27,0.41,Matches
570,Douglas Costa\4fa7cb9b,br BRA,FWMF,Bayern Munich,de Bundesliga,29,1990,11,3,320,3.6,1,1,1,0,0,0,0,0.28,0.28,0.56,0.28,0.56,0.1,0.1,0.7,0.8,0.04,0.19,0.23,0.04,0.23,Matches
571,Douglas Costa\4fa7cb9b,br BRA,MFFW,Juventus,it Serie A,29,1990,2,0,42,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05,Matches
572,Hélder Costa\f13d02a6,ao ANG,MFFW,Leeds United,eng Premier League,26,1994,22,13,1156,12.8,3,3,3,0,0,0,0,0.23,0.23,0.47,0.23,0.47,2.0,2.0,0.9,2.9,0.16,0.07,0.23,0.16,0.23,Matches
573,Jaume Costa\808d48f3,es ESP,DFMF,Villarreal,es La Liga,32,1988,14,3,351,3.9,0,1,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,0.1,0.1,0.3,0.4,0.02,0.08,0.09,0.02,0.09,Matches
574,Charles Costes\aa67d758,fr FRA,MF,Dijon,fr Ligue 1,17,2002,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
575,Benoît Costil\2434f24a,fr FRA,GK,Bordeaux,fr Ligue 1,33,1987,38,38,3420,38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
576,Vladimír Coufal\fdf3cb77,cz CZE,DF,West Ham,eng Premier League,27,1992,34,34,3054,33.9,0,7,0,0,0,3,0,0.00,0.21,0.21,0.00,0.21,1.2,1.2,4.6,5.8,0.04,0.14,0.17,0.04,0.17,Matches
