Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
1165,Isco\a0b4bb3e,es ESP,FWMF,Real Madrid,es La Liga,27,1992,23,15,1181,13.1,1,2,1,0,0,2,0,0.08,0.15,0.23,0.08,0.23,1.5,1.5,2.1,3.6,0.12,0.16,0.28,0.12,0.28,Matches
1166,Nicolas Isimat-Mirin\14e8e9d7,fr FRA,DF,Toulouse,fr Ligue 1,27,1991,14,14,1260,14.0,1,0,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,0.4,0.4,0.1,0.5,0.03,0.01,0.03,0.03,0.03,Matches
1167,Jakub Iskra\103b7264,pl POL,DF,SPAL,it Serie A,16,2002,2,0,78,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
1168,Ismael\19cdceb0,es ESP,MF,Betis,es La Liga,18,2000,3,1,83,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1169,Gian-Luca Itter\e6c15f6e,de GER,DFMF,Freiburg,de Bundesliga,20,1999,3,0,35,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1170,Ander Iturraspe\6dce77a5,es ESP,MF,Espanyol,es La Liga,30,1989,8,3,242,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1171,Alex Iwobi\6ca5ec4b,ng NGA,MFFW,Everton,eng Premier League,23,1996,25,19,1596,17.7,1,0,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,2.4,2.4,2.3,4.6,0.13,0.13,0.26,0.13,0.26,Matches
1172,Armando Izzo\89976232,it ITA,DF,Torino,it Serie A,27,1992,31,30,2686,29.8,1,0,1,0,0,7,2,0.03,0.00,0.03,0.03,0.03,1.3,1.3,1.0,2.3,0.04,0.03,0.08,0.04,0.08,Matches
1173,Jacobo\09e81276,es ESP,DFMF,Celta Vigo,es La Liga,22,1997,2,1,83,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1174,Phil Jagielka\3233eefd,eng ENG,DF,Sheffield Utd,eng Premier League,36,1982,6,2,244,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1175,Filip Jagiełło\4cdcbc14,pl POL,MF,Genoa,it Serie A,21,1997,11,6,553,6.1,0,2,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.3,0.3,0.8,1.0,0.04,0.12,0.17,0.04,0.17,Matches
1176,Alireza Jahanbakhsh\08452314,ir IRN,FWMF,Brighton,eng Premier League,25,1993,10,3,311,3.5,2,0,2,0,0,0,0,0.58,0.00,0.58,0.58,0.58,0.5,0.5,0.0,0.6,0.15,0.01,0.16,0.15,0.16,Matches
1177,Mato Jajalo\8c65eb5f,ba BIH,MF,Udinese,it Serie A,31,1988,26,19,1649,18.3,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.6,1.0,0.02,0.04,0.05,0.02,0.05,Matches
1178,Ismail Jakobs\a0415710,de GER,FWDF,Köln,de Bundesliga,19,1999,20,20,1672,18.6,2,2,2,0,0,4,0,0.11,0.11,0.22,0.11,0.22,2.4,2.4,1.1,3.5,0.13,0.06,0.19,0.13,0.19,Matches
1179,Christophe Jallet\46d50339,fr FRA,DF,Amiens,fr Ligue 1,35,1983,12,10,855,9.5,1,1,1,0,0,0,0,0.11,0.11,0.21,0.11,0.21,0.2,0.2,0.7,0.8,0.02,0.07,0.09,0.02,0.09,Matches
1180,Daniel James\c931d9f9,wls WAL,FW,Manchester Utd,eng Premier League,21,1997,33,26,2287,25.4,3,6,3,0,0,4,0,0.12,0.24,0.35,0.12,0.35,3.6,3.6,4.0,7.6,0.14,0.16,0.30,0.14,0.30,Matches
1181,Matty James\ebd0a048,eng ENG,MF,Leicester City,eng Premier League,28,1991,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1182,Reece James\1265a93a,eng ENG,DF,Chelsea,eng Premier League,19,1999,24,16,1515,16.8,0,2,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.7,0.7,3.2,4.0,0.04,0.19,0.24,0.04,0.24,Matches
1183,Marko Janković\9866afec,me MNE,MFDF,SPAL,it Serie A,24,1995,6,1,115,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.3,0.07,0.20,0.27,0.07,0.27,Matches
1184,Jakub Jankto\1ea5f91c,cz CZE,MF,Sampdoria,it Serie A,23,1996,30,25,2095,23.3,2,4,2,0,0,8,0,0.09,0.17,0.26,0.09,0.26,2.8,2.8,4.5,7.3,0.12,0.19,0.31,0.12,0.31,Matches
1185,Daryl Janmaat\45da6694,nl NED,DF,Watford,eng Premier League,30,1989,8,7,607,6.7,0,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.4,0.7,0.04,0.07,0.11,0.04,0.11,Matches
1186,Laurent Jans\0fbb73c2,lu LUX,DF,Paderborn 07,de Bundesliga,26,1992,22,19,1571,17.5,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.2,0.2,0.8,1.0,0.01,0.04,0.06,0.01,0.06,Matches
1187,Tony Jantschke\34b54da7,de GER,DF,M'Gladbach,de Bundesliga,29,1990,17,11,1012,11.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.9,1.4,0.04,0.08,0.13,0.04,0.13,Matches
1188,Adnan Januzaj\4737cebe,be BEL,FWMF,Real Sociedad,es La Liga,24,1995,24,13,1167,13.0,3,3,3,0,0,3,0,0.23,0.23,0.46,0.23,0.46,1.4,1.4,2.5,3.9,0.11,0.19,0.30,0.11,0.30,Matches
1189,Rune Jarstein\27d2618c,no NOR,GK,Hertha BSC,de Bundesliga,34,1984,29,29,2547,28.3,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
1190,Jason\9038c2a1,es ESP,MF,Getafe,es La Liga,25,1994,20,14,1175,13.1,1,4,1,0,0,5,0,0.08,0.31,0.38,0.08,0.38,1.5,1.5,2.3,3.8,0.12,0.17,0.29,0.12,0.29,Matches
1191,Dennis Jastrzembski\6bba916f,pl POL,DFMF,Paderborn 07,de Bundesliga,19,2000,6,1,177,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.09,0.11,0.20,0.09,0.20,Matches
1192,Corentin Jean\7d9b37bf,fr FRA,DF,Toulouse,fr Ligue 1,24,1995,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1193,Benjamin Jeannot\2e52206e,fr FRA,MF,Dijon,fr Ligue 1,27,1992,2,2,167,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.14,0.00,0.14,0.14,0.14,Matches
1194,Tin Jedvaj\f820504e,hr CRO,DF,Augsburg,de Bundesliga,23,1995,31,30,2638,29.3,2,0,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07,1.5,1.5,0.2,1.7,0.05,0.01,0.06,0.05,0.06,Matches
1195,Jemerson\7cab69b5,br BRA,DFMF,Monaco,fr Ligue 1,26,1992,13,13,1056,11.7,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
1196,Fredrik Jensen\3eeb80e0,fi FIN,FWMF,Augsburg,de Bundesliga,21,1997,10,5,457,5.1,1,0,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,0.3,0.3,0.1,0.4,0.07,0.01,0.08,0.07,0.08,Matches
1197,Jesé\4a537185,es ESP,FW,Paris S-G,fr Ligue 1,26,1993,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1198,Gabriel Jesus\b66315ae,br BRA,FW,Manchester City,eng Premier League,22,1997,34,21,2030,22.6,14,7,14,0,1,3,0,0.62,0.31,0.93,0.62,0.93,18.5,17.7,3.8,21.5,0.82,0.17,0.99,0.79,0.95,Matches
1199,Juan Jesus\79083382,br BRA,DF,Roma,it Serie A,28,1991,4,1,139,1.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1200,Raúl Jiménez\b561db50,mx MEX,FW,Wolves,eng Premier League,28,1991,38,37,3236,36.0,17,6,13,4,4,3,0,0.47,0.17,0.64,0.36,0.53,14.7,11.7,5.6,17.2,0.41,0.15,0.56,0.33,0.48,Matches
1201,Joaquín\4c5b14d2,es ESP,MFFW,Betis,es La Liga,38,1981,34,25,2060,22.9,8,3,6,2,3,4,0,0.35,0.13,0.48,0.26,0.39,5.5,3.2,5.4,8.7,0.24,0.24,0.48,0.14,0.38,Matches
1202,Joelinton\c17bfb65,br BRA,FW,Newcastle Utd,eng Premier League,22,1996,38,32,2683,29.8,2,2,2,0,0,7,0,0.07,0.07,0.13,0.07,0.13,4.8,4.8,2.4,7.2,0.16,0.08,0.24,0.16,0.24,Matches
1203,Ben Johnson\9319781b,eng ENG,DF,West Ham,eng Premier League,19,2000,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.05,0.06,0.00,0.06,Matches
1204,Fabian Johnson\76e5da9d,us USA,MFDF,M'Gladbach,de Bundesliga,31,1987,6,3,271,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.05,0.05,0.00,0.05,Matches
1205,Curtis Jones\4fb9c88f,eng ENG,MF,Liverpool,eng Premier League,18,2001,6,1,126,1.4,1,0,1,0,0,0,0,0.71,0.00,0.71,0.71,0.71,0.9,0.9,0.0,0.9,0.63,0.00,0.63,0.63,0.63,Matches
1206,Phil Jones\def899bd,eng ENG,DF,Manchester Utd,eng Premier League,27,1992,2,2,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.11,0.00,0.11,0.11,0.11,Matches
1207,Frenkie de Jong\1bacc518,nl NED,MF,Barcelona,es La Liga,22,1997,29,24,2115,23.5,2,2,2,0,0,3,1,0.09,0.09,0.17,0.09,0.17,1.0,1.0,2.3,3.4,0.04,0.10,0.14,0.04,0.14,Matches
1208,Luuk de Jong\abb3bb95,nl NED,FW,Sevilla,es La Liga,28,1990,35,24,2059,22.9,6,1,6,0,0,2,0,0.26,0.04,0.31,0.26,0.31,7.7,7.7,2.5,10.2,0.34,0.11,0.44,0.34,0.44,Matches
1209,Jony\244f57b9,es ESP,DF,Lazio,it Serie A,28,1991,24,14,1177,13.1,0,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,1.1,1.5,0.03,0.09,0.12,0.03,0.12,Matches
1210,Joan Jordán\2a0c8ba4,es ESP,MF,Sevilla,es La Liga,25,1994,34,27,2254,25.0,2,2,2,0,0,7,0,0.08,0.08,0.16,0.08,0.16,1.6,1.6,3.5,5.1,0.06,0.14,0.20,0.06,0.20,Matches
1211,Bruno Jordão\41ff002d,pt POR,FW,Wolves,eng Premier League,20,1998,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1212,Jorginho\45db685d,it ITA,MF,Chelsea,eng Premier League,27,1991,31,27,2379,26.4,4,2,1,3,3,10,0,0.15,0.08,0.23,0.04,0.11,3.4,1.1,2.3,3.5,0.13,0.09,0.22,0.04,0.13,Matches
1213,Jesse Joronen\7f66ea09,fi FIN,GK,Brescia,it Serie A,26,1993,29,29,2610,29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
1214,Willian José\d87e2cae,br BRA,FW,Real Sociedad,es La Liga,27,1991,37,24,2011,22.3,11,1,11,0,0,4,0,0.49,0.04,0.54,0.49,0.54,10.4,10.4,1.7,12.1,0.47,0.08,0.54,0.47,0.54,Matches
1215,Joselu\6265208f,es ESP,FW,Alavés,es La Liga,29,1990,36,31,2782,30.9,11,2,10,1,1,6,0,0.36,0.06,0.42,0.32,0.39,10.5,9.8,2.2,12.0,0.34,0.07,0.41,0.32,0.39,Matches
1216,Jota\9f351459,es ESP,FWMF,Aston Villa,eng Premier League,28,1991,10,4,335,3.7,0,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,0.2,0.2,0.6,0.9,0.06,0.17,0.24,0.06,0.24,Matches
1217,Diogo Jota\178ae8f8,pt POR,FWMF,Wolves,eng Premier League,22,1996,34,27,2284,25.4,7,1,7,0,0,4,0,0.28,0.04,0.32,0.28,0.32,9.6,9.6,3.7,13.4,0.38,0.15,0.53,0.38,0.53,Matches
1218,Vukašin Jovanović\0eb03d5b,rs SRB,DF,Bordeaux,fr Ligue 1,23,1996,9,5,573,6.4,0,1,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,0.0,0.0,0.4,0.4,0.00,0.06,0.06,0.00,0.06,Matches
1219,Dejan Joveljić\95a24690,rs SRB,FW,Eint Frankfurt,de Bundesliga,19,1999,4,2,150,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1220,Stevan Jovetić\f36c432f,me MNE,FWMF,Monaco,fr Ligue 1,29,1989,9,5,473,5.3,2,0,2,0,0,2,1,0.38,0.00,0.38,0.38,0.38,1.8,1.8,0.6,2.4,0.34,0.11,0.45,0.34,0.45,Matches
1221,Luka Jović\4d8cd038,rs SRB,FW,Real Madrid,es La Liga,21,1997,17,4,430,4.8,2,1,2,0,0,2,0,0.42,0.21,0.63,0.42,0.63,2.2,2.2,0.7,2.9,0.46,0.15,0.61,0.46,0.61,Matches
1222,Juanmi\84399660,es ESP,FWMF,Betis,es La Liga,26,1993,8,2,264,2.9,1,0,1,0,0,2,1,0.34,0.00,0.34,0.34,0.34,1.3,1.3,0.1,1.4,0.45,0.05,0.49,0.45,0.49,Matches
1223,David Juncà\de7d40d6,es ESP,DF,Celta Vigo,es La Liga,25,1993,3,3,258,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1224,Hamed Junior Traorè\570bb4b9,ci CIV,MFFW,Sassuolo,it Serie A,19,2000,31,20,1570,17.4,4,1,4,0,0,3,0,0.23,0.06,0.29,0.23,0.29,4.8,4.8,2.2,7.0,0.27,0.13,0.40,0.27,0.40,Matches
1225,Lago Junior\360d70f8,ci CIV,MFFW,Mallorca,es La Liga,28,1990,35,24,2188,24.3,4,0,1,3,3,3,0,0.16,0.00,0.16,0.04,0.04,5.3,3.0,1.2,4.2,0.22,0.05,0.27,0.12,0.17,Matches
1226,Vinicius Júnior\7111d552,br BRA,FWMF,Real Madrid,es La Liga,19,2000,29,12,1364,15.2,3,1,3,0,0,4,0,0.20,0.07,0.26,0.20,0.26,4.3,4.3,2.3,6.6,0.28,0.15,0.44,0.28,0.44,Matches
1227,James Justin\fb614c44,eng ENG,DF,Leicester City,eng Premier League,21,1998,13,11,1012,11.2,0,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,1.1,1.5,0.04,0.10,0.14,0.04,0.14,Matches
1228,Musa Juwara\7737dee2,gm GAM,FWMF,Bologna,it Serie A,17,2001,7,1,153,1.7,1,0,1,0,0,1,0,0.59,0.00,0.59,0.59,0.59,0.3,0.3,0.2,0.4,0.15,0.09,0.24,0.15,0.24,Matches
1229,Mathias Jørgensen\0db5d2c8,dk DEN,DF,Düsseldorf,de Bundesliga,29,1990,9,5,498,5.5,0,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03,Matches
1230,Ozan Kabak\2d61d13a,tr TUR,DF,Schalke 04,de Bundesliga,19,2000,26,21,1777,19.7,3,1,3,0,0,4,0,0.15,0.05,0.20,0.15,0.20,1.4,1.4,0.1,1.5,0.07,0.00,0.08,0.07,0.08,Matches
1231,Christian Kabasele\914ab9a1,be BEL,DF,Watford,eng Premier League,28,1991,27,26,2250,25.0,0,2,0,0,0,3,2,0.00,0.08,0.08,0.00,0.08,1.1,1.1,0.6,1.6,0.04,0.02,0.07,0.04,0.07,Matches
1232,Abdoul Kader Bamba\32f3d97e,fr FRA,FWMF,Nantes,fr Ligue 1,25,1994,27,16,1468,16.3,1,3,1,0,0,5,0,0.06,0.18,0.25,0.06,0.25,1.9,1.9,4.7,6.6,0.12,0.29,0.40,0.12,0.40,Matches
1233,Pavel Kadeřábek\79c90e45,cz CZE,DFMF,Hoffenheim,de Bundesliga,27,1992,30,28,2474,27.5,2,7,2,0,0,2,0,0.07,0.25,0.33,0.07,0.33,2.1,2.1,3.5,5.6,0.08,0.13,0.20,0.08,0.20,Matches
1234,Florian Kainz\94c18565,at AUT,FWMF,Köln,de Bundesliga,26,1992,28,16,1561,17.3,5,6,4,1,1,5,0,0.29,0.35,0.63,0.23,0.58,3.4,2.7,7.1,9.8,0.20,0.41,0.61,0.15,0.56,Matches
1235,Gaël Kakuta\5b1bf5e3,cd COD,MFFW,Amiens,fr Ligue 1,28,1991,24,23,2001,22.2,2,5,2,0,0,4,0,0.09,0.22,0.31,0.09,0.31,3.2,3.2,2.5,5.7,0.14,0.11,0.26,0.14,0.26,Matches
1236,Lovre Kalinić\3a74f92b,hr CRO,GK,Toulouse,fr Ligue 1,29,1990,4,4,305,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1237,Nikola Kalinić\d4931a5a,hr CRO,FW,Roma,it Serie A,31,1988,15,6,571,6.3,5,1,5,0,0,1,0,0.79,0.16,0.95,0.79,0.95,4.6,4.6,1.0,5.7,0.73,0.16,0.89,0.73,0.89,Matches
1238,Salomon Kalou\2042d931,ci CIV,FWMF,Hertha BSC,de Bundesliga,33,1985,5,1,146,1.6,1,0,1,0,0,0,0,0.62,0.00,0.62,0.62,0.62,1.4,1.4,0.2,1.6,0.84,0.12,0.96,0.84,0.96,Matches
1239,Samuel Kalu\b8d22478,ng NGA,FWDF,Bordeaux,fr Ligue 1,21,1997,20,15,1357,15.1,1,1,1,0,0,4,0,0.07,0.07,0.13,0.07,0.13,2.3,2.3,1.8,4.1,0.15,0.12,0.27,0.15,0.27,Matches
1240,Daichi Kamada\15b287da,jp JPN,MFFW,Eint Frankfurt,de Bundesliga,22,1996,28,22,1969,21.9,2,4,2,0,0,5,0,0.09,0.18,0.27,0.09,0.27,5.7,5.7,3.1,8.8,0.26,0.14,0.40,0.26,0.40,Matches
1241,François Kamano\81d3318f,gn GUI,DFMF,Bordeaux,fr Ligue 1,23,1996,11,7,648,7.2,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,1.0,1.0,0.4,1.4,0.14,0.05,0.19,0.14,0.19,Matches
1242,Boubacar Kamara\cc77354e,fr FRA,DFMF,Marseille,fr Ligue 1,19,1999,24,24,2139,23.8,1,2,1,0,0,7,1,0.04,0.08,0.13,0.04,0.13,0.6,0.6,0.5,1.0,0.02,0.02,0.04,0.02,0.04,Matches
1243,Hassane Kamara\19a12bed,ci CIV,DFFW,Reims,fr Ligue 1,24,1994,23,18,1709,19.0,2,0,2,0,0,5,0,0.11,0.00,0.11,0.11,0.11,1.5,1.5,0.5,2.0,0.08,0.03,0.10,0.08,0.10,Matches
1244,Kevin Kampl\b825a650,si SVN,MF,RB Leipzig,de Bundesliga,28,1990,11,8,675,7.5,2,2,2,0,0,1,0,0.27,0.27,0.53,0.27,0.53,0.6,0.6,2.8,3.3,0.07,0.37,0.44,0.07,0.44,Matches
1245,Harry Kane\21a66f6a,eng ENG,FW,Tottenham,eng Premier League,26,1993,29,29,2587,28.7,18,2,16,2,2,4,0,0.63,0.07,0.70,0.56,0.63,10.5,9.0,2.3,11.3,0.37,0.08,0.45,0.31,0.39,Matches
1246,Wilfried Kanga\b4c816a9,fr FRA,FW,Angers,fr Ligue 1,21,1998,4,0,68,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.22,0.10,0.31,0.22,0.31,Matches
1247,Lee Kangin\8455ad90,kr KOR,MFFW,Valencia,es La Liga,18,2001,17,3,454,5.0,2,0,2,0,0,1,2,0.40,0.00,0.40,0.40,0.40,0.7,0.7,0.4,1.1,0.14,0.07,0.21,0.14,0.21,Matches
1248,N'Golo Kanté\b9fbae28,fr FRA,MF,Chelsea,eng Premier League,28,1991,22,20,1732,19.2,3,0,3,0,0,4,0,0.16,0.00,0.16,0.16,0.16,1.6,1.6,2.1,3.7,0.08,0.11,0.19,0.08,0.19,Matches
1249,Stefanos Kapino\62ba5881,gr GRE,GK,Werder Bremen,de Bundesliga,25,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1250,Wilfrid Kaptoum\d717630e,cm CMR,MF,Betis,es La Liga,23,1996,5,2,194,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.01,0.05,0.03,0.05,Matches
1251,Kenan Karaman\8f0f2230,tr TUR,FW,Düsseldorf,de Bundesliga,25,1994,20,16,1354,15.0,6,1,6,0,0,4,0,0.40,0.07,0.47,0.40,0.47,4.2,4.2,1.8,6.0,0.28,0.12,0.40,0.28,0.40,Matches
1252,Yann Karamoh\8b66d9cc,fr FRA,FWMF,Parma,it Serie A,21,1998,14,5,573,6.4,1,1,1,0,0,0,0,0.16,0.16,0.31,0.16,0.31,0.6,0.6,0.8,1.5,0.10,0.13,0.23,0.10,0.23,Matches
1253,Mamoudou Karamoko\23a10591,fr FRA,MF,Wolfsburg,de Bundesliga,20,1999,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1254,Florian Kastenmeier\dc2e4736,de GER,GK,Düsseldorf,de Bundesliga,22,1997,17,17,1530,17.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.03,0.03,0.00,0.03,Matches
1255,Noah Katterbach\e27de4fa,de GER,DF,Köln,de Bundesliga,18,2001,18,16,1316,14.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.03,0.04,0.01,0.04,Matches
1256,Moise Kean\3d50bcdb,it ITA,FW,Everton,eng Premier League,19,2000,29,6,852,9.5,2,2,2,0,0,1,0,0.21,0.21,0.42,0.21,0.42,4.1,4.1,1.0,5.2,0.44,0.11,0.54,0.44,0.54,Matches
1257,Michael Keane\c5b7c315,eng ENG,DF,Everton,eng Premier League,26,1993,31,28,2559,28.4,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.7,1.7,0.7,2.4,0.06,0.02,0.09,0.06,0.09,Matches
1258,Thilo Kehrer\51dbeea9,de GER,DF,Paris S-G,fr Ligue 1,22,1996,7,5,480,5.3,1,0,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,0.3,0.3,0.3,0.6,0.06,0.06,0.12,0.06,0.12,Matches
1259,Jules Keita\8c955557,gn GUI,MFFW,Dijon,fr Ligue 1,21,1998,3,1,158,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.09,0.17,0.26,0.09,0.26,Matches
1260,Naby Keïta\f25c8e3a,gn GUI,MF,Liverpool,eng Premier League,24,1995,18,9,815,9.1,2,3,2,0,0,1,0,0.22,0.33,0.55,0.22,0.55,1.5,1.5,2.3,3.9,0.17,0.26,0.43,0.17,0.43,Matches
1261,Yannik Keitel\d2c580ce,de GER,MF,Freiburg,de Bundesliga,19,2000,3,2,174,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.05,0.06,0.11,0.05,0.11,Matches
1262,Lloyd Kelly\f31def1e,eng ENG,DF,Bournemouth,eng Premier League,20,1998,8,7,639,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.02,0.03,0.00,0.03,Matches
1263,Martin Kelly\d7492450,eng ENG,DF,Crystal Palace,eng Premier League,29,1990,19,17,1549,17.2,0,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.9,1.0,0.01,0.05,0.06,0.01,0.06,Matches
1264,Kenedy\5eebbfdf,br BRA,MFDF,Getafe,es La Liga,23,1996,19,3,586,6.5,1,3,1,0,0,2,0,0.15,0.46,0.61,0.15,0.61,0.8,0.8,0.9,1.7,0.12,0.14,0.26,0.12,0.26,Matches
1265,Jonjoe Kenny\099e666f,eng ENG,DF,Schalke 04,de Bundesliga,22,1997,31,31,2717,30.2,2,3,2,0,0,5,0,0.07,0.10,0.17,0.07,0.17,1.1,1.1,1.2,2.2,0.04,0.04,0.07,0.04,0.07,Matches
1266,Franck Kessié\05e19d6a,ci CIV,MF,Milan,it Serie A,22,1996,35,33,2904,32.3,4,1,2,2,2,3,0,0.12,0.03,0.15,0.06,0.09,4.1,2.6,2.4,5.0,0.13,0.07,0.20,0.08,0.15,Matches
1267,Saîf-Eddine Khaoui\796b1c41,tn TUN,MFFW,Marseille,fr Ligue 1,24,1995,7,0,106,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.20,0.12,0.33,0.20,0.33,Matches
1268,Wahbi Khazri\2677a1de,tn TUN,FWMF,Saint-Étienne,fr Ligue 1,28,1991,16,13,1149,12.8,3,2,2,1,1,4,0,0.23,0.16,0.39,0.16,0.31,3.7,3.0,1.4,4.3,0.29,0.11,0.40,0.23,0.34,Matches
1269,Rani Khedira\59e4b92e,de GER,MF,Augsburg,de Bundesliga,25,1994,32,32,2649,29.4,0,2,0,0,0,8,0,0.00,0.07,0.07,0.00,0.07,0.6,0.6,1.2,1.8,0.02,0.04,0.06,0.02,0.06,Matches
1270,Sami Khedira\38ac43d3,de GER,MF,Juventus,it Serie A,32,1987,12,9,681,7.6,0,1,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,1.1,1.1,0.5,1.7,0.15,0.07,0.22,0.15,0.22,Matches
