Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
339,Cala\fe05804b,es ESP,DF,Cádiz,es La Liga,32-002,1989,5.5,0,2,0,0.0,0.36,0.00,0.00,,8.9,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
340,Davide Calabria\2146785a,it ITA,DF,Milan,it Serie A,24-357,1996,9.2,2,17,3,17.6,1.85,0.33,0.12,0.67,20.3,0,0,0,1.6,1.6,0.11,+0.4,+0.4,Matches
341,Riccardo Calafiori\aded8e6f,it ITA,DF,Roma,it Serie A,19-193,2002,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
342,Mattia Caldara\ac7e640b,it ITA,DF,Venezia,it Serie A,27-207,1994,10.0,1,7,5,71.4,0.70,0.50,0.14,0.20,16.1,0,0,0,0.8,0.8,0.11,+0.2,+0.2,Matches
343,Calderón\da4e70e5,es ESP,DF,Betis,es La Liga,21-325,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
344,Fernando Calero\41b3069f,es ESP,DF,Espanyol,es La Liga,26-075,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
345,Duje Ćaleta-Car\94f8d10c,hr CRO,DF,Marseille,fr Ligue 1,25-072,1996,5.5,0,2,0,0.0,0.36,0.00,0.00,,6.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
346,Hakan Çalhanoğlu\cd0fa27b,tr TUR,MF,Inter,it Serie A,27-293,1994,8.5,4,22,4,18.2,2.60,0.47,0.09,0.50,25.0,3,2,2,2.6,1.1,0.05,+1.4,+0.9,Matches
347,Daniel Caligiuri\d1273f09,it ITA,MFDF,Augsburg,de Bundesliga,33-317,1988,9.8,0,18,7,38.9,1.83,0.71,0.00,0.00,24.9,4,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
348,José Callejón\78841da9,es ESP,FW,Fiorentina,it Serie A,34-290,1987,9.0,0,6,2,33.3,0.67,0.22,0.00,0.00,12.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
349,Dominic Calvert-Lewin\59e6e5bf,eng ENG,FW,Everton,eng Premier League,24-257,1997,2.8,3,9,5,55.6,3.27,1.81,0.11,0.20,11.5,0,2,2,3.8,2.3,0.25,-0.8,-1.3,Matches
350,Mahdi Camara\8577e60a,fr FRA,MFDF,Saint-Étienne,fr Ligue 1,23-151,1998,12.4,0,8,3,37.5,0.64,0.24,0.00,0.00,21.7,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
351,Víctor Camarasa\b2d03887,es ESP,MFFW,Betis,es La Liga,27-184,1994,1.0,0,1,0,0.0,0.97,0.00,0.00,,34.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
352,Eduardo Camavinga\7b9c2d84,fr FRA,MF,Real Madrid,es La Liga,19-018,2002,3.9,1,4,2,50.0,1.03,0.51,0.25,0.50,15.1,0,0,0,0.8,0.8,0.20,+0.2,+0.2,Matches
353,Eduardo Camavinga\7b9c2d84,fr FRA,MF,Rennes,fr Ligue 1,19-018,2002,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
354,Andrea Cambiaso\247ed022,it ITA,DF,Genoa,it Serie A,21-281,2000,10.3,1,8,5,62.5,0.77,0.48,0.13,0.20,20.0,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
355,José Campaña\61220da2,es ESP,MF,Levante,es La Liga,28-181,1993,5.9,1,6,1,16.7,1.02,0.17,0.17,1.00,20.1,1,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
356,Emre Can\a65ce836,de GER,MFDF,Dortmund,de Bundesliga,27-320,1994,3.4,2,3,0,0.0,0.88,0.00,0.00,,35.9,0,2,2,1.6,0.1,0.02,+0.4,-0.1,Matches
357,Sergio Canales\a6de370d,es ESP,MFFW,Betis,es La Liga,30-285,1991,10.7,1,19,4,21.1,1.77,0.37,0.05,0.25,19.8,0,0,0,1.7,1.7,0.09,-0.7,-0.7,Matches
358,Matteo Cancellieri\b6a1cdf9,it ITA,MFDF,Hellas Verona,it Serie A,19-289,2002,1.6,0,2,0,0.0,1.28,0.00,0.00,,19.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
359,João Cancelo\bd6351cd,pt POR,DF,Manchester City,eng Premier League,27-185,1994,11.9,0,27,8,29.6,2.28,0.67,0.00,0.00,23.0,1,0,0,1.5,1.5,0.06,-1.5,-1.5,Matches
360,Antonio Candreva\356c9002,it ITA,MFFW,Sampdoria,it Serie A,34-273,1987,14.0,6,32,11,34.4,2.29,0.79,0.19,0.55,21.6,3,0,0,2.2,2.2,0.07,+3.8,+3.8,Matches
361,Sergi Canós\1137759d,es ESP,DF,Brentford,eng Premier League,24-299,1997,11.0,1,15,5,33.3,1.36,0.45,0.07,0.20,16.7,1,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
362,Álex Cantero\4aa253fd,es ESP,FWMF,Levante,es La Liga,21-173,2000,3.1,0,7,3,42.9,2.23,0.96,0.00,0.00,15.5,0,0,0,1.6,1.6,0.24,-1.6,-1.6,Matches
363,Todd Cantwell\f63d8a4b,eng ENG,FWMF,Norwich City,eng Premier League,23-274,1998,4.0,0,3,0,0.0,0.75,0.00,0.00,,32.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
364,Pierrick Capelle\79b2399c,fr FRA,DFMF,Angers,fr Ligue 1,34-227,1987,6.1,0,6,0,0.0,0.99,0.00,0.00,,21.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
365,Leonardo Capezzi\07ea0ef2,it ITA,MFFW,Salernitana,it Serie A,26-245,1995,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
366,Étienne Capoue\5acc4a10,fr FRA,MF,Villarreal,es La Liga,33-140,1988,10.9,0,5,2,40.0,0.46,0.18,0.00,0.00,17.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
367,Gianluca Caprari\54e53b7e,it ITA,FWMF,Hellas Verona,it Serie A,28-121,1993,9.2,3,22,7,31.8,2.38,0.76,0.14,0.43,19.0,0,0,0,1.8,1.8,0.08,+1.2,+1.2,Matches
368,Francesco Caputo\5bd72174,it ITA,FW,Sampdoria,it Serie A,34-114,1987,10.3,3,20,11,55.0,1.94,1.07,0.15,0.27,14.4,0,0,0,3.5,3.5,0.18,-0.5,-0.5,Matches
369,Francesco Caputo\5bd72174,it ITA,FW,Sassuolo,it Serie A,34-114,1987,1.7,0,4,0,0.0,2.31,0.00,0.00,,11.0,0,0,0,0.7,0.7,0.17,-0.7,-0.7,Matches
370,Maxence Caqueret\f81ef10d,fr FRA,MF,Lyon,fr Ligue 1,21-286,2000,11.3,0,6,1,16.7,0.53,0.09,0.00,0.00,18.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
371,Andrea Carboni\f7e2af2c,it ITA,DF,Cagliari,it Serie A,20-297,2001,12.0,0,2,0,0.0,0.17,0.00,0.00,,8.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
372,Isaac Carcelen\c4b888df,es ESP,DFMF,Cádiz,es La Liga,28-219,1993,10.4,0,6,1,16.7,0.58,0.10,0.00,0.00,27.5,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
373,Cárdenas\e1846dde,es ESP,GK,Levante,es La Liga,24-245,1997,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
374,Irvin Cardona\5e080f73,fr FRA,FW,Brest,fr Ligue 1,24-112,1997,7.7,2,12,5,41.7,1.56,0.65,0.17,0.40,18.9,0,0,0,0.7,0.7,0.06,+1.3,+1.3,Matches
375,Igor Carioca\e3e32fbb,br BRA,DF,Lorient,fr Ligue 1,25-099,1996,11.2,0,9,5,55.6,0.80,0.45,0.00,0.00,21.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
376,Diego Carlos\b4a014b1,br BRA,DF,Sevilla,es La Liga,28-258,1993,12.0,2,11,5,45.5,0.92,0.42,0.18,0.40,10.1,0,0,0,1.7,1.7,0.15,+0.3,+0.3,Matches
377,Yannick Carrasco\de39485a,be BEL,DFFW,Atlético Madrid,es La Liga,28-085,1993,11.2,2,19,4,21.1,1.70,0.36,0.11,0.50,18.8,0,0,0,1.8,1.8,0.10,+0.2,+0.2,Matches
378,Guido Carrillo\8f898ba8,ar ARG,FWMF,Elche,es La Liga,30-187,1991,2.8,0,7,4,57.1,2.54,1.45,0.00,0.00,10.7,0,0,0,0.8,0.8,0.12,-0.8,-0.8,Matches
379,Dani Carvajal\4958bfb2,es ESP,DF,Real Madrid,es La Liga,29-321,1992,5.6,1,4,1,25.0,0.71,0.18,0.25,1.00,16.6,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches
380,William Carvalho\dee86451,pt POR,MF,Betis,es La Liga,29-235,1992,6.9,0,13,4,30.8,1.89,0.58,0.00,0.00,15.1,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
381,Nicolò Casale\3f5f38fb,it ITA,DF,Hellas Verona,it Serie A,23-287,1998,9.0,0,3,0,0.0,0.33,0.00,0.00,,16.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
382,Casemiro\4d224fe8,br BRA,MF,Real Madrid,es La Liga,29-278,1992,11.1,0,12,2,16.7,1.08,0.18,0.00,0.00,30.6,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
383,Matty Cash\2389cdc2,pl POL,DF,Aston Villa,eng Premier League,24-113,1997,12.8,1,14,3,21.4,1.09,0.23,0.07,0.33,20.5,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches
384,Kiko Casilla\58bc7d18,es ESP,GK,Elche,es La Liga,35-057,1986,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
385,Moreto Cassamã\f54d2149,gw GNB,MF,Reims,fr Ligue 1,23-285,1998,5.3,2,9,7,77.8,1.71,1.33,0.22,0.29,27.0,0,0,0,1.0,1.0,0.11,+1.0,+1.0,Matches
386,Timothy Castagne\197640fd,be BEL,DF,Leicester City,eng Premier League,25-358,1995,8.6,0,1,0,0.0,0.12,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
387,Koen Casteels\db401046,be BEL,GK,Wolfsburg,de Bundesliga,29-156,1992,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
388,Jean-Charles Castelletto\e0f3a1f6,cm CMR,DF,Nantes,fr Ligue 1,26-306,1995,11.9,1,9,3,33.3,0.75,0.25,0.11,0.33,7.7,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
389,Samu Castillejo\130a7a3f,es ESP,FW,Milan,it Serie A,26-314,1995,1.0,0,1,0,0.0,0.99,0.00,0.00,,13.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
390,Gaetano Castrovilli\0728bebe,it ITA,MF,Fiorentina,it Serie A,24-284,1997,4.9,0,1,1,100.0,0.21,0.21,0.00,0.00,17.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
391,Danilo Cataldi\ba3d3bea,it ITA,MF,Lazio,it Serie A,27-114,1994,5.8,1,4,1,25.0,0.69,0.17,0.25,1.00,24.1,1,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
392,Catena\274ab13c,es ESP,DF,Rayo Vallecano,es La Liga,27-031,1994,15.0,0,7,2,28.6,0.47,0.13,0.00,0.00,7.9,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Matches
393,Craig Cathcart\89e4b358,nir NIR,DF,Watford,eng Premier League,32-295,1989,9.3,0,1,0,0.0,0.11,0.00,0.00,,8.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
394,Edinson Cavani\527f063d,uy URU,FW,Manchester Utd,eng Premier League,34-287,1987,2.4,1,7,2,28.6,2.96,0.85,0.14,0.50,10.7,0,0,0,1.4,1.4,0.21,-0.4,-0.4,Matches
395,Pietro Ceccaroni\4d1efb48,it ITA,DF,Venezia,it Serie A,25-342,1995,14.0,1,5,2,40.0,0.36,0.14,0.20,0.50,9.8,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
396,Federico Ceccherini\d9624b51,it ITA,DF,Hellas Verona,it Serie A,29-201,1992,7.1,0,2,0,0.0,0.28,0.00,0.00,,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
397,Zeki Çelik\31a62dc7,tr TUR,DF,Lille,fr Ligue 1,24-284,1997,11.7,0,9,0,0.0,0.77,0.00,0.00,,19.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
398,Fabien Centonze\3c6bbbab,fr FRA,DF,Metz,fr Ligue 1,25-316,1996,13.0,4,11,5,45.5,0.85,0.38,0.36,0.80,20.6,0,0,0,0.7,0.7,0.07,+3.3,+3.3,Matches
399,Luca Ceppitelli\7d50454d,it ITA,DF,Cagliari,it Serie A,32-109,1989,8.4,1,2,1,50.0,0.24,0.12,0.50,1.00,7.0,0,0,0,0.2,0.2,0.10,+0.8,+0.8,Matches
400,Franco Cervi\5e1028e5,ar ARG,MF,Celta Vigo,es La Liga,27-186,1994,5.1,1,7,2,28.6,1.38,0.39,0.14,0.50,15.7,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches
401,Leonardo César Jardim\f5dfc256,br BRA,GK,Lille,fr Ligue 1,26-253,1995,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
402,Damir Ceter\eade5337,co COL,FW,Cagliari,it Serie A,24-026,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
403,Julian Chabot\ae7058f9,de GER,DF,Sampdoria,it Serie A,23-289,1998,2.2,0,1,0,0.0,0.45,0.00,0.00,,10.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
404,Nassim Chadli\5c61496e,fr FRA,MFDF,Troyes,fr Ligue 1,20-123,2001,0.3,0,1,0,0.0,3.21,0.00,0.00,,17.9,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
405,Mehdi Chahiri\1787195f,ma MAR,MF,Strasbourg,fr Ligue 1,25-126,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
406,Trevoh Chalobah\5515376c,eng ENG,DF,Chelsea,eng Premier League,22-146,1999,6.0,2,3,2,66.7,0.50,0.33,0.67,1.00,19.2,0,0,0,0.5,0.5,0.18,+1.5,+1.5,Matches
407,Calum Chambers\dc6f5bdd,eng ENG,DF,Arsenal,eng Premier League,26-312,1995,1.9,0,2,0,0.0,1.06,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
408,Dylan Chambost\dbde4959,fr FRA,FWMF,Troyes,fr Ligue 1,24-101,1997,3.1,0,6,0,0.0,1.91,0.00,0.00,,15.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
409,Timothy Chandler\b3b7f5a6,us USA,DF,Eint Frankfurt,de Bundesliga,31-244,1990,3.2,0,1,1,100.0,0.31,0.31,0.00,0.00,13.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
410,Chapela\9ed40a69,es ESP,MF,Cádiz,es La Liga,22-191,1999,2.6,0,1,0,0.0,0.39,0.00,0.00,,15.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
411,Brendan Chardonnet\16aa7d4c,fr FRA,DF,Brest,fr Ligue 1,26-341,1994,12.0,2,6,3,50.0,0.50,0.25,0.33,0.67,9.0,0,0,0,0.5,0.5,0.08,+1.5,+1.5,Matches
412,Xavier Chavalerin\279ddf6a,fr FRA,MF,Troyes,fr Ligue 1,30-266,1991,9.6,3,11,5,45.5,1.15,0.52,0.27,0.60,17.5,0,0,0,0.9,0.9,0.08,+2.1,+2.1,Matches
413,Xavier Chavalerin\279ddf6a,fr FRA,MFDF,Reims,fr Ligue 1,30-266,1991,2.4,0,3,0,0.0,1.23,0.00,0.00,,19.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
414,Chema\7f203b54,es ESP,MF,Getafe,es La Liga,29-270,1992,0.5,0,1,0,0.0,2.00,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
415,Rayan Cherki\b34c63a5,fr FRA,FW,Lyon,fr Ligue 1,18-103,2003,2.1,0,7,2,28.6,3.28,0.94,0.00,0.00,18.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
416,Denis Cheryshev\0ac94a23,ru RUS,MF,Valencia,es La Liga,30-337,1990,3.6,0,5,2,40.0,1.39,0.56,0.00,0.00,15.2,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
417,Giorgio Chiellini\e85fb9b8,it ITA,DF,Juventus,it Serie A,37-106,1984,6.6,0,1,0,0.0,0.15,0.00,0.00,,11.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
418,Federico Chiesa\b0f7e36c,it ITA,MFFW,Juventus,it Serie A,24-034,1997,8.4,1,18,6,33.3,2.15,0.72,0.06,0.17,15.9,0,0,0,1.9,1.9,0.11,-0.9,-0.9,Matches
419,Ben Chilwell\d2424d1b,eng ENG,DF,Chelsea,eng Premier League,24-342,1996,6.0,3,13,6,46.2,2.17,1.00,0.23,0.50,17.9,0,0,0,1.2,1.2,0.09,+1.8,+1.8,Matches
420,Vlad Chiricheș\c316607a,ro ROU,DF,Sassuolo,it Serie A,32-014,1989,9.8,0,4,0,0.0,0.41,0.00,0.00,,13.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
421,Pedro Chirivella\68a26d51,es ESP,MF,Nantes,fr Ligue 1,24-189,1997,13.5,2,7,2,28.6,0.52,0.15,0.29,1.00,19.2,0,0,0,0.6,0.6,0.09,+1.4,+1.4,Matches
422,Joris Chotard\7909ffa4,fr FRA,MF,Montpellier,fr Ligue 1,20-065,2001,11.7,0,6,0,0.0,0.51,0.00,0.00,,20.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
423,Hamza Choudhury\7d2d3329,eng ENG,MF,Leicester City,eng Premier League,24-058,1997,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
424,Andreas Christensen\1cb49278,dk DEN,DF,Chelsea,eng Premier League,25-232,1996,8.0,0,2,0,0.0,0.25,0.00,0.00,,13.0,0,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
425,Max Christiansen\e7b899b8,de GER,MF,Greuther Fürth,de Bundesliga,25-064,1996,5.8,0,2,0,0.0,0.34,0.00,0.00,,26.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
426,Carney Chukwuemeka\b2f9c73e,eng ENG,MF,Aston Villa,eng Premier League,17-325,2004,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
427,Samuel Chukwueze\b8a642fc,ng NGA,MFFW,Villarreal,es La Liga,22-190,1999,2.4,1,5,1,20.0,2.12,0.42,0.20,1.00,17.4,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches
428,Víctor Chust\ec1a731e,es ESP,DF,Cádiz,es La Liga,21-268,2000,5.1,0,4,0,0.0,0.78,0.00,0.00,,10.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
429,Riccardo Ciervo\da77b60b,it ITA,MFDF,Sampdoria,it Serie A,19-241,2002,0.7,0,1,1,100.0,1.36,1.36,0.00,0.00,26.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
430,Jasper Cillessen\04ac8285,nl NED,GK,Valencia,es La Liga,32-220,1989,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
431,Pathé Ciss\9a0408b6,sn SEN,MF,Rayo Vallecano,es La Liga,27-257,1994,5.3,1,10,4,40.0,1.89,0.75,0.10,0.25,22.5,1,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
432,Ciaran Clark\2b91cf8e,ie IRL,DF,Newcastle Utd,eng Premier League,32-063,1989,9.9,0,7,1,14.3,0.71,0.10,0.00,0.00,7.0,0,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
433,Alexis Claude-Maurice\741418c3,fr FRA,MF,Nice,fr Ligue 1,23-175,1998,1.5,0,6,1,16.7,4.03,0.67,0.00,0.00,17.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
434,Jonathan Clauss\5219ab4a,fr FRA,DF,Lens,fr Ligue 1,29-064,1992,13.7,2,11,5,45.5,0.80,0.36,0.18,0.40,21.8,4,0,0,1.2,1.2,0.11,+0.8,+0.8,Matches
435,Carlos Clerc\33a61a52,es ESP,DF,Levante,es La Liga,29-280,1992,10.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
436,Tom Cleverley\6cdd8245,eng ENG,MF,Watford,eng Premier League,32-108,1989,5.5,0,3,1,33.3,0.55,0.18,0.00,0.00,27.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
437,Conor Coady\2928dca2,eng ENG,DF,Wolves,eng Premier League,28-276,1993,13.0,1,5,1,20.0,0.39,0.08,0.20,1.00,9.3,0,0,0,1.0,1.0,0.20,0.0,0.0,Matches
438,Marcus Coco\3010aefb,fr FRA,FWMF,Nantes,fr Ligue 1,25-157,1996,4.2,0,4,0,0.0,0.96,0.00,0.00,,16.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
439,Coke\6d8f8441,es ESP,DF,Levante,es La Liga,34-216,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
440,Séamus Coleman\0420d84f,ie IRL,DF,Everton,eng Premier League,33-048,1988,9.0,0,4,0,0.0,0.44,0.00,0.00,,17.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
441,Ebrima Colley\bf356094,gm GAM,FW,Spezia,it Serie A,21-300,2000,3.5,0,9,3,33.3,2.59,0.86,0.00,0.00,21.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
442,Omar Colley\8b95acda,gm GAM,DF,Sampdoria,it Serie A,29-035,1992,12.5,0,7,1,14.3,0.56,0.08,0.00,0.00,7.9,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
443,Nathan Collins\a8c19eb8,ie IRL,DF,Burnley,eng Premier League,20-212,2001,3.0,0,1,0,0.0,0.33,0.00,0.00,,7.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
444,Kingsley Coman\042e8a49,fr FRA,FW,Bayern Munich,de Bundesliga,25-168,1996,3.6,2,16,5,31.3,4.49,1.40,0.13,0.40,15.7,0,0,0,1.5,1.5,0.09,+0.5,+0.5,Matches
445,Santi Comesaña\5ae499d0,es ESP,MF,Rayo Vallecano,es La Liga,25-054,1996,12.8,1,13,3,23.1,1.02,0.23,0.08,0.33,13.5,1,0,0,1.9,1.9,0.15,-0.9,-0.9,Matches
446,Aaron Connolly\27c01749,ie IRL,FW,Brighton,eng Premier League,21-304,2000,0.7,0,1,0,0.0,1.50,0.00,0.00,,9.0,0,0,0,0.4,0.4,0.42,-0.4,-0.4,Matches
447,Andrea Consigli\8cabdc1e,it ITA,GK,Sassuolo,it Serie A,34-305,1987,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
448,Liam Cooper\dc64b8b3,sct SCO,DF,Leeds United,eng Premier League,30-090,1991,13.0,0,3,0,0.0,0.23,0.00,0.00,,11.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
449,Francis Coquelin\a6951bf8,fr FRA,MF,Villarreal,es La Liga,30-199,1991,6.3,1,4,1,25.0,0.63,0.16,0.25,1.00,14.0,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
450,Sébastien Corchia\0e7ccfc4,fr FRA,DF,Nantes,fr Ligue 1,31-027,1990,6.4,0,6,2,33.3,0.94,0.31,0.00,0.00,27.1,3,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
451,Sergio Córdova\229cd98a,ve VEN,FWMF,Augsburg,de Bundesliga,24-111,1997,2.8,0,3,1,33.3,1.09,0.36,0.00,0.00,10.6,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
452,Jack Cork\74e12f1e,eng ENG,MF,Burnley,eng Premier League,32-156,1989,3.5,0,3,0,0.0,0.86,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
453,Maxwel Cornet\beb391dd,ci CIV,FWMF,Burnley,eng Premier League,25-062,1996,5.0,5,10,8,80.0,2.01,1.61,0.50,0.63,16.0,0,0,0,1.4,1.4,0.14,+3.6,+3.6,Matches
454,Maxwel Cornet\beb391dd,ci CIV,DFMF,Lyon,fr Ligue 1,25-062,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
455,Ángel Correa\01eb744d,ar ARG,FWMF,Atlético Madrid,es La Liga,26-264,1995,8.5,3,19,6,31.6,2.23,0.70,0.16,0.50,19.6,0,0,0,2.0,2.0,0.10,+1.0,+1.0,Matches
456,Joaquín Correa\45b9b619,ar ARG,FWMF,Inter,it Serie A,27-107,1994,4.2,4,9,5,55.6,2.16,1.20,0.44,0.80,14.8,0,0,0,0.9,0.9,0.10,+3.1,+3.1,Matches
457,Thierry Correia\c78b352d,pt POR,DF,Valencia,es La Liga,22-264,1999,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
458,Danny da Costa\5ddb8f9f,de GER,DF,Eint Frankfurt,de Bundesliga,28-138,1993,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
459,David Pereira da Costa\59948ef7,pt POR,FWMF,Lens,fr Ligue 1,20-327,2001,2.7,0,4,0,0.0,1.46,0.00,0.00,,20.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
460,Hélder Costa\f13d02a6,ao ANG,MF,Leeds United,eng Premier League,27-320,1994,0.2,0,1,0,0.0,4.09,0.00,0.00,,22.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
461,Hélder Costa\f13d02a6,ao ANG,MFFW,Valencia,es La Liga,27-320,1994,5.4,0,4,0,0.0,0.74,0.00,0.00,,17.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
462,Jaume Costa\808d48f3,es ESP,DF,Mallorca,es La Liga,33-255,1988,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
463,Benoît Costil\2434f24a,fr FRA,GK,Bordeaux,fr Ligue 1,34-148,1987,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
464,Vladimír Coufal\fdf3cb77,cz CZE,DF,West Ham,eng Premier League,29-098,1992,7.1,0,3,1,33.3,0.42,0.14,0.00,0.00,17.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
465,Kalifa Coulibaly\9980269a,ml MLI,FW,Nantes,fr Ligue 1,30-099,1991,3.0,1,6,4,66.7,1.97,1.31,0.17,0.25,7.8,0,0,0,1.3,1.3,0.22,-0.3,-0.3,Matches
466,Lassana Coulibaly\85a44ecc,ml MLI,MF,Salernitana,it Serie A,25-232,1996,7.5,0,4,2,50.0,0.53,0.27,0.00,0.00,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
